"","code_merge","code_muni","code_muni2","IDHM","UF.x","municipio.x","Nome_UF","log_to_brasilia","log_to_capital","metropolitano","pop_2008","inova5","pop_2008.1","bur_consel_2008","cand_reelec_2008","cand_sex_2008","cand_esc_2008","cand_age_2008","bur_escol_2008","bur_terc_2008","bur_espel_2008","bur_polit_2008","alinhamento_estadual_2008","alinhamento_federal_2008","alinhamento_ambos_2008","n_alinhado_2008","UF.y","MUNICIPIO","municipio.y","rec_orcamento_2008","log_orcamento_2008","iqb_factor_2008"
"2778","SPiacanga",351910,"3519105",0.745,"SP","iacanga","São Paulo",6.53537188657596,5.72564180900909,0,9605,0,9605,0,"Sim","Masculino",1,"53",0.17032967032967,0,0.895604395604396,0.116564417177914,1,0,0,0,"SP","Iacanga","iacanga","17375912.32",16.6705954556626,0.712665411026589
"2779","SPiacri",351920,"3519204",0.733,"SP","iacri","São Paulo",6.60056413614213,6.12297514931019,0,6875,0,6875,0,"Não","Masculino",1,"43",0.135802469135802,0,0.876543209876543,0.140845070422535,0,0,0,1,"SP","Iacri","iacri","9732255.19",16.0909562042845,0.691305119726094
"2780","SPiaras",351925,"3519253",0.674,"SP","iaras","São Paulo",6.68337346133251,5.59467420418965,0,5420,0,5420,0,"Sim","Masculino",0,"37",0.205298013245033,0,0.907284768211921,0.0510948905109489,0,1,0,0,"SP","Iaras","iaras","11174153.03",16.2291139040927,0.739973256864526
"2781","SPibirarema",351950,"3519501",0.708,"SP","ibirarema","São Paulo",6.70221831798805,5.88765837838239,0,7097,0,7097,1,"Não","Masculino",1,"74",0.219626168224299,0,0.925233644859813,0.0808080808080808,0,0,0,1,"SP","Ibirarema","ibirarema","11214072.14",16.2326799886752,0.743313975574753
"2782","SPibitinga",351960,"3519600",0.747,"SP","ibitinga","São Paulo",6.5093948726039,5.70518149556991,0,52582,1,52582,1,"Não","Masculino",0,"32",0.210161662817552,0.00526315789473684,0.877598152424942,0.130263157894737,1,0,0,0,"SP","Ibitinga","ibitinga","52034460.22",17.7674167535978,0.731452448707985
"2783","SPigarapava",352010,"3520103",0.768,"SP","igarapava","São Paulo",6.16091191941833,6.00829708176803,0,28038,1,28038,1,"Sim","Masculino",0,"47",0.504823151125402,0,0.954983922829582,0.0336700336700337,0,0,0,1,"SP","Igarapava","igarapava","49400607.07",17.715473270949,0.898453891817122
"2784","SPiguape",352030,"3520301",0.726,"SP","iguape","São Paulo",6.90125419263978,5.06997281344176,0,30397,1,30397,0,"Sim","Feminino",1,"58",0.299572039942939,0,0.927246790299572,0.0784615384615385,0,0,0,1,"SP","Iguape","iguape","41018992.03",17.5295457376591,0.785293963273293
"2785","SPilhabela",352040,"3520400",0.756,"SP","ilhabela","São Paulo",6.83419484920742,4.88771408058375,0,25550,1,25550,1,"Não","Masculino",0,"48",0.165730337078652,0,0.682584269662921,0.220850480109739,0,0,0,1,"SP","Ilhabela","ilhabela","81194616.49",18.2123595035498,0.69579236355269
"2786","SPilha comprida",352042,"3520426",0.725,"SP","ilha comprida","São Paulo",6.90500149078552,5.083141984883,0,9782,0,9782,1,"Não","Masculino",0,"47",0.231707317073171,0,0.875,0.142857142857143,1,0,0,0,"SP","Ilha Comprida","ilha comprida","34137720.89",17.34591351534,0.740995174126017
"2787","SPilha solteira",352044,"3520442",0.812,"SP","ilha solteira","São Paulo",6.44673517675165,6.39049231325214,0,25057,1,25057,1,"Não","Masculino",1,"58",0.263295553618134,0,0.984306887532694,0.0159433126660762,0,0,0,1,"SP","Ilha Solteira","ilha solteira","68560090.21",18.0432211480347,0.775071380475027
"2788","SPindaiatuba",352050,"3520509",0.788,"SP","indaiatuba","São Paulo",6.70472068059064,4.36003661678227,0,180524,1,180524,1,"Não","Masculino",1,"41",0.317835002384359,0,0.917978063900811,0.0893506493506493,0,0,0,1,"SP","Indaiatuba","indaiatuba","430152813.7",19.8796510842168,0.793297935031194
"2789","SPindiana",352060,"3520608",0.761,"SP","indiana","São Paulo",6.67462452113486,6.20856990516986,0,4772,0,4772,0,"Não","Masculino",0,"65",0.0974358974358974,0,0.984615384615385,0.015625,1,0,0,0,"SP","Indiana","indiana","7582068.77",15.8412966451835,0.688697605685298
"2790","SPipaussu",352090,"3520905",0.727,"SP","ipaussu","São Paulo",6.71955648501531,5.73718501295653,0,13521,1,13521,1,"Não","Masculino",0,"43",0.263888888888889,0.0941558441558442,0.855555555555556,0.0584415584415584,1,0,0,0,"SP","Ipaussu","ipaussu","19461485.67",16.7839479766179,0.768317592802485
"2791","SPiporanga",352120,"3521200",0.703,"SP","iporanga","São Paulo",6.88920426808726,5.43712232942522,0,4772,0,4772,0,"Sim","Masculino",0,"45",0.171052631578947,0,0.822368421052632,0.16,0,0,0,1,"SP","Iporanga","iporanga","12446980.88",16.3369886518688,0.707012508866747
"2792","SPirapuru",352160,"3521606",0.712,"SP","irapuru","São Paulo",6.60326608821398,6.2749879844109,0,7841,0,7841,1,"Sim","Masculino",0,"46",0.0855018587360595,0,0.83271375464684,0.169642857142857,0,0,0,1,"SP","Irapuru","irapuru","10018900.28",16.1199838951027,0.661099345157587
"2793","SPitajobi",352190,"3521903",0.73,"SP","itajobi","São Paulo",6.44107412420033,5.86092866346326,0,14652,0,14652,0,"Sim","Feminino",1,"49",0.116141732283465,0,0.899606299212598,0.050328227571116,0,0,0,1,"SP","Itajobi","itajobi","25964527.26",17.0722418282779,0.693626528881137
"2794","SPitaju",352200,"3522000",0.705,"SP","itaju","São Paulo",6.54481790978475,5.64371394819008,0,2709,0,2709,0,"Sim","Feminino",1,"55",0.243093922651934,0,0.917127071823204,0.0542168674698795,1,0,0,0,"SP","Itaju","itaju","8661776.05",15.9744303461163,0.759232700786559
"2795","SPitapecerica da serra",352220,"3522208",0.742,"SP","itapecerica da serra","São Paulo",6.79095176343925,3.35689712276558,0,159102,1,159102,1,"Sim","Masculino",1,"50",0.210296684118674,0.00939542483660131,0.712041884816754,0.216911764705882,0,0,0,1,"SP","Itapecerica da Serra","itapecerica da serra","192004914.6",19.0730315265395,0.719443458025558
"2796","SPitapetininga",352230,"3522307",0.763,"SP","itapetininga","São Paulo",6.767055396879,4.97327950755249,0,146760,1,146760,1,"Sim","Masculino",0,"49",0.225923244026068,0,0.921071687183201,0.0184748427672956,0,0,0,1,"SP","Itapetininga","itapetininga","169575139.1",18.9488066850821,0.755247843469092
"2797","SPitapeva",352240,"3522406",0.732,"SP","itapeva","São Paulo",6.82149997973005,5.45108137109967,0,89197,1,89197,1,"Sim","Masculino",0,"54",0.151503759398496,0.0603363006923838,0.76015037593985,0.029673590504451,0,1,0,0,"SP","Itapeva","itapeva","129325490.4",18.6778429658436,0.714172874899299
"2798","SPitapevi",352250,"3522505",0.735,"SP","itapevi","São Paulo",6.76864262577314,3.41378449716763,0,201995,0,201995,1,"Sim","Feminino",0,"58",0.15992384578772,0.00711321873147599,0.802950975725845,0.0880260818020154,0,0,0,1,"SP","Itapevi","itapevi","235404587.5",19.2768162407059,0.711117360484609
"2799","SPitapira",352260,"3522604",0.762,"SP","itapira","São Paulo",6.61900597056993,4.82919335032931,0,71850,1,71850,1,"Sim","Masculino",1,"55",0.308659893565554,0,0.901790033865506,0.108905579399142,0,0,0,1,"SP","Itapira","itapira","121571601.3",18.6160139582804,0.785802870119845
"2800","SPitaporanga",352280,"3522802",0.719,"SP","itaporanga","São Paulo",6.79850944747266,5.67428500386718,0,14752,0,14752,1,"Não","Masculino",0,"46",0.217204301075269,0,0.926881720430108,0.0649651972157773,0,0,0,1,"SP","Itaporanga","itaporanga","19451966.2",16.7834587128938,0.744251366454764
"2801","SPitapura",352300,"3523008",0.72,"SP","itapura","São Paulo",6.49217922712324,6.39146474978508,0,3935,0,3935,1,"Não","Masculino",1,"61",0.183279742765273,0.0068259385665529,0.942122186495177,0.0546075085324232,0,0,0,1,"SP","Itapura","itapura","12087616.11",16.3076920244887,0.72792910642355
"2802","SPitaquaquecetuba",352310,"3523107",0.714,"SP","itaquaquecetuba","São Paulo",6.77160331279503,3.40651654313976,0,351493,1,351493,1,"Sim","Masculino",0,"52",0.207615050217359,0,0.654324688952181,0.243757159221077,0,0,0,1,"SP","Itaquaquecetuba","itaquaquecetuba","261828726.7",19.3832011330751,0.714435751117356
"2803","SPitariri",352330,"3523305",0.677,"SP","itariri","São Paulo",6.85587233710246,4.5940081212819,0,16048,1,16048,0,"Não","Masculino",1,"57",0.13960113960114,0,0.905982905982906,0.10062893081761,0,0,0,1,"SP","Itariri","itariri","19431865.43",16.7824248244652,0.698867017833513
"2804","SPitatiba",352340,"3523404",0.778,"SP","itatiba","São Paulo",6.69899528653519,4.1546554093262,0,97462,1,97462,1,"Sim","Masculino",1,"57",0.339847473784557,0,0.863203050524309,0.0966316951960243,0,0,0,1,"SP","Itatiba","itatiba","154016079",18.8525675640186,0.803756375740904
"2805","SPitatinga",352350,"3523503",0.706,"SP","itatinga","São Paulo",6.70604293007625,5.3383070147642,0,18761,0,18761,1,"Não","Masculino",0,"43",0.315677966101695,0,0.934322033898305,0.0680272108843537,1,0,0,0,"SP","Itatinga","itatinga","31190475.38",17.2556233298914,0.795134103806767
"2806","SPitirapina",352360,"3523602",0.724,"SP","itirapina","São Paulo",6.57904285697236,5.23888578277861,0,14655,0,14655,0,"Não","Masculino",1,"50",0.113486842105263,0,0.860197368421053,0.162523900573614,1,0,0,0,"SP","Itirapina","itirapina","29151790",17.1880268753935,0.676668609328522
"2807","SPitobi",352380,"3523800",0.717,"SP","itobi","São Paulo",6.50723293526313,5.3198831444626,0,7692,0,7692,0,"Não","Masculino",1,"38",0.259433962264151,0,1,0,0,0,0,1,"SP","Itobi","itobi","5182406.47",15.4607800758547,0.775272572177992
"2808","SPitu",352390,"3523909",0.773,"SP","itu","São Paulo",6.72719217520305,4.31294447348644,0,155457,1,155457,1,"Sim","Masculino",1,"52",0.275754126351736,0.000304506699147381,0.934547524188958,0.0627283800243605,0,0,0,1,"SP","Itu","itu","236085794.4",19.2797058325201,0.775064364078284
"2809","SPitupeva",352400,"3524006",0.762,"SP","itupeva","São Paulo",6.71527428947474,4.11936232519739,0,40972,1,40972,1,"Sim","Masculino",0,"43",0.234577922077922,0.00491642084562439,0.825487012987013,0.150442477876106,0,0,0,1,"SP","Itupeva","itupeva","76548074.87",18.1534295310907,0.741377124393735
"2810","SPituverava",352410,"3524105",0.765,"SP","ituverava","São Paulo",6.22886597016889,5.92919012762348,0,40485,1,40485,1,"Sim","Masculino",1,"63",0.38400789733465,0,0.862783810463968,0.0938215102974828,1,0,0,0,"SP","Ituverava","ituverava","73620252.36",18.1144307137821,0.827155410028185
"2811","SPjaborandi",352420,"3524204",0.711,"SP","jaborandi","São Paulo",6.306494241078,5.90514384064145,0,6693,1,6693,1,"Não","Masculino",1,"41",0.312714776632302,0,0.907216494845361,0.102272727272727,0,0,0,1,"SP","Jaborandi","jaborandi","16834640.61",16.6389492625621,0.788836339496319
"2812","SPjaboticabal",352430,"3524303",0.778,"SP","jaboticabal","São Paulo",6.4137703840788,5.73104089842703,0,72614,1,72614,1,"Sim","Masculino",1,"47",0.291508238276299,0,0.918250950570342,0.0655624568668047,0,0,0,1,"SP","Jaboticabal","jaboticabal","124465829",18.6395417703329,0.782883084359099
"2813","SPjaci",352450,"3524501",0.723,"SP","jaci","São Paulo",6.38539673940242,6.04777398956257,0,5427,0,5427,0,"Sim","Masculino",0,"35",0.219101123595506,0,0.685393258426966,0.188524590163934,0,0,0,1,"SP","Jaci","jaci","11214807.67",16.2327455764358,0.72808755381039
"2814","SPjacupiranga",352460,"3524600",0.717,"SP","jacupiranga","São Paulo",6.89882552716097,5.23761149143064,0,16403,1,16403,0,"Sim","Masculino",0,"47",0.235074626865672,0.00628930817610063,0.889925373134328,0.0943396226415094,0,1,0,0,"SP","Jacupiranga","jacupiranga","20670494.32",16.8442178462244,0.749406975220048
"2815","SPjales",352480,"3524808",0.776,"SP","jales","São Paulo",6.34674101363286,6.29834244514196,0,49681,1,49681,1,"Sim","Masculino",0,"54",0.213592233009709,0.0056369785794814,0.782877316857899,0.0890642615558061,0,1,0,0,"SP","Jales","jales","59191571.14",17.8962897103254,0.738954359181892
"2816","SPjambeiro",352490,"3524907",0.756,"SP","jambeiro","São Paulo",6.76109811913869,4.62614859237328,0,5409,0,5409,1,"Sim","Masculino",1,"53",0.262357414448669,0.0173913043478261,0.874524714828897,0.117391304347826,0,0,0,1,"SP","Jambeiro","jambeiro","12144386.37",16.3123775938229,0.760284998358529
"2817","SPjandira",352500,"3525003",0.76,"SP","jandira","São Paulo",6.76643362088255,3.30725293548561,0,110325,1,110325,1,"Não","Masculino",0,"61",0.166994106090373,0,0.651080550098232,0.534701267350634,0,1,0,0,"SP","Jandira","jandira","132071235.2",18.6988519955923,0.652883074763837
"2818","SPjarinu",352520,"3525201",0.733,"SP","jarinu","São Paulo",6.71385494613757,3.92355624124182,0,22301,1,22301,1,"Não","Feminino",0,"51",0.230263157894737,0,0.876644736842105,0.138836772983114,1,0,0,0,"SP","Jarinu","jarinu","35870190.55",17.395417161733,0.740800817695076
"2819","SPjeriquara",352540,"3525409",0.703,"SP","jeriquara","São Paulo",6.22477622733782,5.92187328233376,0,3225,0,3225,0,"Sim","Masculino",0,"37",0.200836820083682,0.0710659898477157,0.824267782426778,0.106598984771574,0,0,0,1,"SP","Jeriquara","jeriquara","10870372.34",16.2015515124206,0.729065791820785
"2820","SPjumirim",352585,"3525854",0.741,"SP","jumirim","São Paulo",6.70030051254918,4.85156140402199,0,2283,0,2283,0,"Não","Masculino",1,"57",0.220238095238095,0,0.94047619047619,0.0632911392405063,0,0,0,1,"SP","Jumirim","jumirim","8549371.28",15.9613683037062,0.746064453466356
"2821","SPjuquitiba",352620,"3526209",0.709,"SP","juquitiba","São Paulo",6.81445507781668,4.11561669749764,0,29090,0,29090,0,"Não","Feminino",1,"58",0.296028880866426,0,0.825511432009627,0.209912536443149,1,0,0,0,"SP","Juquitiba","juquitiba","34616438.73",17.3598392350034,0.765200266479079
"2822","SPlagoinha",352630,"3526308",0.693,"SP","lagoinha","São Paulo",6.75940607135766,5.05081708372909,0,4917,0,4917,0,"Não","Masculino",0,"37",0.0895522388059701,0,0.945273631840796,0.0578947368421053,1,0,0,0,"SP","Lagoinha","lagoinha","9485268.92",16.0652505130843,0.678722229875654
"2823","SPlaranjal paulista",352640,"3526407",0.729,"SP","laranjal paulista","São Paulo",6.69511883418582,4.90208450975345,0,25930,0,25930,1,"Não","Masculino",0,"45",0.292507204610951,0,0.922190201729107,0.084375,0,0,0,1,"SP","Laranjal Paulista","laranjal paulista","39554834.84",17.493198490977,0.780792080032384
"2824","SPlavrinhas",352660,"3526605",0.729,"SP","lavrinhas","São Paulo",6.70840149379067,5.33763422892499,0,6915,0,6915,0,"Não","Masculino",0,"52",0.156976744186047,0.0283687943262411,0.819767441860465,0.124113475177305,0,1,0,0,"SP","Lavrinhas","lavrinhas","14054753.68",16.4584712367334,0.704309644240995
"2825","SPleme",352670,"3526704",0.744,"SP","leme","São Paulo",6.57168096317993,5.13585725884964,0,88299,1,88299,1,"Sim","Masculino",0,"42",0.135204081632653,0.00153295861011753,0.832057823129252,0.0470107307102708,0,0,0,1,"SP","Leme","leme","116927655.8",18.5770659750236,0.704000178588688
"2826","SPlimeira",352690,"3526902",0.775,"SP","limeira","São Paulo",6.62868931437039,4.90156419904189,0,278776,1,278776,1,"Sim","Masculino",1,"45",0.399725004910627,0,0.849734826163818,0.0825242718446602,0,0,0,1,"SP","Limeira","limeira","420415653.5",19.8567544310503,0.836912750665446
"2827","SPlins",352710,"3527108",0.786,"SP","lins","São Paulo",6.52668517820868,5.94185404655465,0,72568,1,72568,1,"Sim","Masculino",1,"Ignorado",0.284335560504826,0.000912408759124088,0.81365998515219,0.0492700729927007,1,0,0,0,"SP","Lins","lins","79571789.21",18.1921701810881,0.781396281092236
"2828","SPlorena",352720,"3527207",0.766,"SP","lorena","São Paulo",6.71782887852812,5.18866989724351,0,82391,0,82391,1,"Sim","Masculino",0,"62",0.268145161290323,0.0682471264367816,0.701612903225806,0.130028735632184,0,0,0,1,"SP","Lorena","lorena","94211715.77",18.3610551030446,0.760917889443037
"2829","SPlourdes",352725,"3527256",0.742,"SP","lourdes","São Paulo",6.43850336712607,6.14763461516907,0,2031,0,2031,1,"Não","Masculino",1,"46",0.29559748427673,0,0.968553459119497,0.0324675324675325,1,0,0,0,"SP","Lourdes","lourdes","8348530.95",15.9375961472171,0.789607837160144
"2830","SPlouveira",352730,"3527306",0.777,"SP","louveira","São Paulo",6.70788870457242,4.10445989596319,0,32406,0,32406,1,"Sim","Masculino",1,"57",0.214222222222222,0.0150115473441109,0.769777777777778,0.0993071593533487,1,0,0,0,"SP","Louveira","louveira","131944761.6",18.6978939202392,0.737744877290324
"2831","SPmacatuba",352800,"3528007",0.77,"SP","macatuba","São Paulo",6.62264323451077,5.48939216833674,0,16842,1,16842,0,"Sim","Masculino",0,"55",0.303389830508475,0.0860420650095602,0.886440677966102,0.0420650095602294,0,0,0,1,"SP","Macatuba","macatuba","33244222.44",17.3193915487649,0.791272393340099
"2832","SPmacaubal",352810,"3528106",0.743,"SP","macaubal","São Paulo",6.39471052810726,6.12826558860013,0,7652,0,7652,0,"Sim","Masculino",0,"47",0.209486166007905,0,0.956521739130435,0.0454545454545455,0,0,0,1,"SP","Macaubal","macaubal","10991693.51",16.2126504100497,0.742938387214079
"2833","SPmagda",352830,"3528304",0.753,"SP","magda","São Paulo",6.3846714967095,6.19632192073487,0,3187,0,3187,1,"Não","Masculino",0,"67",0.233576642335766,0,0.948905109489051,0.0538461538461538,0,0,0,1,"SP","Magda","magda","9315051.31",16.0471420703226,0.754325367449427
"2834","SPmairinque",352840,"3528403",0.743,"SP","mairinque","São Paulo",6.76511971169901,4.02105676645227,0,43349,0,43349,1,"Sim","Masculino",1,"47",0.236456808199122,0,0.792093704245974,0.178373382624769,0,0,0,1,"SP","Mairinque","mairinque","70939777.29",18.0773418678912,0.738539554971608
"2835","SPmanduri",352860,"3528601",0.739,"SP","manduri","São Paulo",6.70478193445731,5.63824790206849,0,9051,0,9051,0,"Sim","Masculino",0,"54",0.116279069767442,0.021551724137931,0.89922480620155,0.0517241379310345,0,0,0,1,"SP","Manduri","manduri","11581647.24",16.2649322686974,0.693237999910236
"2836","SPmarapoama",352885,"3528858",0.752,"SP","marapoama","São Paulo",6.43326158446354,5.8893764490242,0,2731,0,2731,0,"Não","Masculino",0,"53",0.267857142857143,0,0.955357142857143,0.0467289719626168,0,0,0,1,"SP","Marapoama","marapoama","9602645.8",16.0775492226329,0.773174542561517
"2837","SPmeridiano",352960,"3529609",0.731,"SP","meridiano","São Paulo",6.33084327008829,6.23179947623477,0,3941,0,3941,0,"Sim","Masculino",0,"47",0.125,0,0.818181818181818,0.208333333333333,0,0,0,1,"SP","Meridiano","meridiano","9804146.56",16.0983159725188,0.676308200004616
"2838","SPmiracatu",352990,"3529906",0.697,"SP","miracatu","São Paulo",6.85281323071785,4.76106220594507,0,23688,1,23688,1,"Sim","Feminino",1,"70",0.254545454545455,0,0.990909090909091,0.00917431192660551,1,0,0,0,"SP","Miracatu","miracatu","31632438.37",17.269693682731,0.771451961590737
"2839","SPmira estrela",353000,"3530003",0.743,"SP","mira estrela","São Paulo",6.2577250574956,6.28560695657188,0,2659,1,2659,1,"Não","Masculino",1,"44",0.106194690265487,0,0.933628318584071,0.0473933649289099,0,0,0,1,"SP","Mira Estrela","mira estrela","12757659",16.3616423550995,0.688851223404968
"2840","SPmirante do paranapanema",353020,"3530201",0.724,"SP","mirante do paranapanema","São Paulo",6.72850898870511,6.32339075188128,0,17967,0,17967,0,"Sim","Masculino",0,"48",0.0281329923273657,0.041044776119403,0.685421994884911,0.0485074626865672,0,0,0,1,"SP","Mirante do Paranapanema","mirante do paranapanema","24996393.73",17.0342421216273,0.647516850037077
"2841","SPmirassol",353030,"3530300",0.762,"SP","mirassol","São Paulo",6.37147508574368,6.05117110056978,0,54350,0,54350,1,"Não","Masculino",0,"49",0.25733137829912,0,0.81891495601173,0.0438675022381379,0,0,0,1,"SP","Mirassol","mirassol","71198993.23",18.0809892362541,0.768087516745563
