code_muni;ADM_DIRETA;SI;EF;EM;ES;POS_GRAD;ESTATUTARIOS;ESTATUTARIOS_SI;ESTATUTARIOS_EF;ESTATUTARIOS_EM;ESTATUTARIOS_ES;ESTATUTARIOS_POS;CLT;CLT_SI;CLT_EF;CLT_EM;CLT_ES;CLT_POS;COMISSIONADOS;COMISSIONADOS_SI;COMISSIONADOS_EF;COMISSIONADOS_EM;COMISSIONADOS_ES;COMISSIONADOS_POS;SEMVINC;SEMVINC_SI;SEMVINC_EF;SEMVINC_EF;SEMVINC_ES;SEMVINC_POS
421250;780;13;221;229;266;51;0;0;0;0;0;0;528;13;178;114;179;44;84;0;23;35;23;3;168;0;20;80;64;4
421260;120;0;48;30;20;22;92;0;34;21;15;22;0;0;0;0;0;0;19;0;12;3;4;0;8;0;1;6;1;0
421270;230;3;109;52;30;36;163;2;89;35;9;28;0;0;0;0;0;0;23;1;11;6;3;2;44;0;9;11;18;6
421280;789;1;222;223;283;60;463;1;142;107;154;59;0;0;0;0;0;0;43;0;3;25;15;0;278;0;77;86;114;1
421290;430;0;30;175;177;48;239;0;29;80;100;30;0;0;0;0;0;0;41;0;1;27;10;3;120;0;0;38;67;15
421300;117;0;42;32;23;20;82;0;40;16;13;13;4;0;0;0;4;0;8;0;2;3;3;0;21;0;0;11;3;7
421310;220;0;86;52;37;45;194;0;79;42;32;41;1;0;1;0;0;0;21;0;5;7;5;4;2;0;1;1;0;0
421315;135;4;23;60;17;31;103;0;17;42;16;28;0;0;0;0;0;0;11;0;1;8;0;2;17;4;5;6;1;1
421320;702;0;222;196;276;8;473;0;148;100;221;4;162;0;52;61;45;4;33;0;5;18;10;0;0;0;0;0;0;0
421330;257;0;120;63;34;40;213;0;107;46;20;40;0;0;0;0;0;0;10;0;4;5;1;0;34;0;9;12;13;0
421335;180;0;20;89;59;12;148;0;20;60;56;12;12;0;0;9;3;0;20;0;0;20;0;0;0;0;0;0;0;0
421340;340;0;93;161;86;0;315;0;91;151;73;0;6;0;1;4;1;0;19;0;1;6;12;0;0;0;0;0;0;0
421350;604;8;164;194;147;91;353;8;104;102;83;56;199;0;54;69;52;24;22;0;0;0;11;11;7;0;0;6;1;0
421360;761;2;110;333;149;167;554;2;102;221;72;157;2;0;1;0;0;1;55;0;3;22;24;6;106;0;4;46;53;3
421370;418;0;133;136;115;34;217;0;102;50;65;0;60;0;26;24;5;5;37;0;5;22;7;3;67;0;0;3;38;26
421380;194;1;61;49;65;18;151;1;52;38;44;16;2;0;2;0;0;0;15;0;2;5;6;2;26;0;5;6;15;0
421390;135;1;63;34;28;9;116;1;53;31;25;6;0;0;0;0;0;0;19;0;10;3;3;3;0;0;0;0;0;0
421400;362;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado;200;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado;0;0;0;0;0;0;21;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado;140;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado
421410;184;2;106;48;18;10;169;2;98;41;18;10;0;0;0;0;0;0;14;0;8;6;0;0;1;0;0;1;0;0
421415;109;0;21;50;38;0;96;0;19;42;35;0;0;0;0;0;0;0;13;0;2;8;3;0;0;0;0;0;0;0
421420;276;34;42;98;53;49;252;33;38;85;47;49;0;0;0;0;0;0;23;1;4;12;6;0;0;0;0;0;0;0
421430;102;0;12;65;23;2;75;0;12;43;18;2;1;0;0;0;1;0;8;0;0;6;2;0;18;0;0;16;2;0
421440;245;0;117;61;55;12;182;0;94;37;39;12;0;0;0;0;0;0;16;0;5;5;6;0;44;0;18;16;10;0
421450;226;0;92;55;77;2;164;0;86;44;33;1;39;0;2;2;35;0;23;0;4;9;9;1;0;0;0;0;0;0
421460;184;4;51;56;50;23;145;4;44;42;32;23;13;0;6;5;2;0;13;0;1;9;3;0;13;0;0;0;13;0
421470;263;0;86;80;54;43;151;0;51;35;28;37;87;0;31;30;23;3;13;0;2;5;3;3;0;0;0;0;0;0
421480;1513;64;248;807;358;36;1068;39;191;553;265;20;13;4;5;4;0;0;90;1;7;42;39;1;222;20;14;119;54;15
421490;171;0;44;63;64;0;133;0;35;40;58;0;0;0;0;0;0;0;6;0;0;3;3;0;24;0;9;12;3;0
421500;1254;0;308;309;408;229;1169;0;308;227;405;229;0;0;0;0;0;0;40;0;0;37;3;0;4;0;0;4;0;0
421505;192;0;98;49;34;11;152;0;80;36;25;11;0;0;0;0;0;0;13;0;5;6;2;0;27;0;13;7;7;0
421507;159;0;65;30;61;3;112;0;53;10;47;2;0;0;0;0;0;0;11;0;3;4;3;1;32;0;9;12;11;0
421510;376;0;152;170;46;8;241;0;82;138;18;3;118;0;70;21;22;5;17;0;0;11;6;0;0;0;0;0;0;0
421520;225;0;87;100;10;28;96;0;32;45;5;14;0;0;0;0;0;0;24;0;11;12;0;1;104;0;44;42;5;13
421530;190;8;86;47;22;27;137;8;55;35;13;26;26;0;18;2;6;0;14;0;6;6;2;0;2;0;0;0;1;1
421535;114;0;35;42;15;22;73;0;25;23;8;17;0;0;0;0;0;0;9;0;3;4;1;1;32;0;7;15;6;4
421540;159;0;62;27;64;6;122;0;52;18;47;5;30;0;9;8;13;0;5;0;1;1;2;1;2;0;0;0;2;0
421545;276;0;114;76;64;22;0;0;0;0;0;0;256;0;105;68;61;22;20;0;9;8;3;0;0;0;0;0;0;0
421550;519;4;213;154;142;6;322;2;144;80;94;2;27;1;14;12;0;0;19;0;3;7;8;1;151;1;52;55;40;3
421555;94;0;14;38;31;11;85;0;14;30;30;11;0;0;0;0;0;0;9;0;0;8;1;0;0;0;0;0;0;0
421560;148;0;48;46;32;22;138;0;48;41;29;20;0;0;0;0;0;0;6;0;0;2;3;1;3;0;0;2;0;1
421565;292;0;109;74;60;49;193;0;82;41;32;38;0;0;0;0;0;0;5;0;1;2;2;0;94;0;26;31;26;11
421567;305;15;55;66;169;0;171;0;30;0;141;0;0;0;0;0;0;0;16;0;0;16;0;0;118;15;25;50;28;0
421568;124;0;46;36;19;23;90;0;32;25;13;20;0;0;0;0;0;0;15;0;5;7;2;1;19;0;9;4;4;2
421569;77;0;26;30;15;6;63;0;23;24;12;4;0;0;0;0;0;0;14;0;3;6;3;2;0;0;0;0;0;0
421570;576;2;153;232;136;53;402;2;145;124;104;27;78;0;7;18;27;26;11;0;1;5;5;0;44;0;0;44;0;0
421575;117;0;29;48;40;0;106;0;22;44;40;0;7;0;6;1;0;0;4;0;1;3;0;0;0;0;0;0;0;0
421580;2116;3;248;1065;553;247;1785;3;236;868;455;223;0;0;0;0;0;0;120;0;12;77;31;0;172;0;0;81;67;24
421590;137;0;58;38;36;5;114;0;50;30;29;5;1;0;1;0;0;0;5;0;2;1;2;0;17;0;5;7;5;0
421600;237;2;42;78;78;37;153;2;22;39;58;32;0;0;0;0;0;0;29;0;0;19;10;0;55;0;20;20;10;5
421605;217;0;88;64;46;19;151;0;69;37;29;16;20;0;7;9;4;0;0;0;0;0;0;0;46;0;12;18;13;3
421610;293;9;108;87;59;30;215;8;89;58;32;28;24;0;8;12;4;0;37;1;6;13;17;0;17;0;5;4;6;2
421620;1519;130;273;558;370;188;1154;130;273;339;224;188;0;0;0;0;0;0;158;0;0;100;58;0;207;0;0;119;88;0
421625;169;0;30;63;47;29;130;0;29;31;44;26;14;0;1;11;2;0;20;0;0;16;1;3;0;0;0;0;0;0
421630;595;169;87;99;148;92;240;82;31;45;38;44;1;1;0;0;0;0;38;0;2;19;14;3;316;86;54;35;96;45
421635;140;0;43;56;32;9;0;0;0;0;0;0;126;0;41;46;30;9;14;0;2;10;2;0;0;0;0;0;0;0
421640;336;0;67;128;126;15;187;0;51;63;72;1;0;0;0;0;0;0;10;0;2;4;4;0;127;0;14;49;50;14
421650;799;6;155;421;181;36;581;4;105;310;145;17;0;0;0;0;0;0;30;0;2;21;6;1;152;2;48;54;30;18
421660;4217;0;414;2520;922;361;2252;0;200;1600;252;200;204;0;0;80;124;0;444;0;0;300;100;44;1117;0;164;390;446;117
421670;388;0;141;201;46;0;275;0;90;153;32;0;67;0;28;30;9;0;27;0;9;13;5;0;0;0;0;0;0;0
421680;288;15;94;94;81;4;0;0;0;0;0;0;161;14;59;41;47;0;20;1;3;8;8;0;107;0;32;45;26;4
421690;428;0;109;138;112;69;341;0;88;106;81;66;0;0;0;0;0;0;13;0;5;0;6;2;59;0;16;17;25;1
421700;326;0;106;115;47;58;152;0;69;29;18;36;2;0;2;0;0;0;30;0;7;11;12;0;98;0;28;31;17;22
421710;152;0;51;83;18;0;135;0;51;71;13;0;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;0;0;0
421715;96;0;31;37;10;18;48;0;20;19;2;7;0;0;0;0;0;0;22;0;5;9;4;4;26;0;6;9;4;7
421720;668;0;167;223;94;184;399;0;106;124;40;129;224;0;57;75;42;50;45;0;4;24;12;5;0;0;0;0;0;0
421725;175;27;35;57;31;25;94;25;15;29;12;13;19;0;3;11;3;2;14;2;2;6;4;0;38;0;8;8;12;10
421730;175;0;44;71;29;31;159;0;40;66;22;31;0;0;0;0;0;0;15;0;3;5;7;0;1;0;1;0;0;0
421740;323;0;56;102;128;37;0;0;0;0;0;0;280;0;54;77;114;35;26;0;2;9;13;2;1;0;0;0;1;0
421750;412;0;156;85;72;99;225;0;79;43;21;82;47;0;38;9;0;0;38;0;2;24;10;2;102;0;37;9;41;15
421755;102;0;32;31;18;21;60;0;18;16;13;13;0;0;0;0;0;0;4;0;1;3;0;0;38;0;13;12;5;8
421760;468;0;43;255;169;1;0;0;0;0;0;0;305;0;36;168;100;1;69;0;1;30;38;0;94;0;6;57;31;0
421770;648;4;67;293;260;24;527;4;38;236;230;19;0;0;0;0;0;0;48;0;2;11;30;5;0;0;0;0;0;0
421775;95;14;27;21;4;29;95;14;27;21;4;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421780;453;0;164;111;104;74;308;0;119;60;57;72;121;0;42;41;37;1;24;0;3;10;10;1;0;0;0;0;0;0
421790;276;71;53;78;74;0;227;69;53;43;62;0;25;0;0;22;3;0;17;2;0;6;9;0;0;0;0;0;0;0
421795;100;0;30;37;21;12;61;0;21;16;12;12;0;0;0;0;0;0;6;0;3;3;0;0;33;0;6;18;9;0
421800;1168;11;446;295;272;144;517;10;202;103;77;125;1;0;0;1;0;0;70;0;13;33;23;1;580;1;231;158;172;18
421810;250;0;90;88;44;28;141;0;78;31;4;28;0;0;0;0;0;0;39;0;0;30;9;0;70;0;12;27;31;0
421820;1071;2;343;257;419;50;672;1;199;156;282;34;283;1;101;63;102;16;67;0;12;20;35;0;0;0;0;0;0;0
421825;357;137;41;103;50;26;145;61;22;33;10;19;206;76;18;67;39;6;6;0;1;3;1;1;0;0;0;0;0;0
421830;646;78;76;256;199;37;304;26;20;115;119;24;162;20;29;45;60;8;180;32;27;96;20;5;0;0;0;0;0;0
421835;209;1;74;66;66;2;0;0;0;0;0;0;90;1;49;19;21;0;29;0;7;11;10;1;88;0;18;34;35;1
421840;211;0;51;79;63;18;137;0;36;49;38;14;0;0;0;0;0;0;22;0;4;11;6;1;52;0;11;19;19;3
421850;188;0;59;40;67;22;114;0;49;22;22;21;40;0;4;10;26;0;21;0;4;0;16;1;13;0;2;8;3;0
421860;267;0;Ignorado;Ignorado;Ignorado;Ignorado;140;0;Ignorado;Ignorado;Ignorado;Ignorado;0;0;0;0;0;0;5;0;2;2;1;0;87;0;Ignorado;Ignorado;Ignorado;Ignorado
421870;2102;2;477;993;613;17;185;0;3;92;80;10;869;2;318;351;191;7;148;0;4;74;70;0;830;0;152;406;272;0
421875;149;0;36;57;18;38;87;0;29;32;9;17;0;0;0;0;0;0;14;0;3;6;4;1;40;0;4;11;5;20
421880;398;0;86;151;161;0;279;0;64;106;109;0;0;0;0;0;0;0;29;0;3;7;19;0;90;0;19;38;33;0
421885;111;3;36;55;14;3;28;0;7;17;1;3;0;0;0;0;0;0;22;3;6;11;2;0;61;0;23;27;11;0
421890;367;0;177;85;32;73;258;0;135;49;18;56;0;0;0;0;0;0;14;0;4;4;6;0;95;0;38;32;8;17
421895;160;0;62;45;50;3;128;0;53;38;34;3;0;0;0;0;0;0;13;0;4;4;5;0;19;0;5;3;11;0
421900;550;5;184;148;166;47;31;0;4;16;3;8;492;5;173;120;156;38;23;0;7;8;7;1;0;0;0;0;0;0
421910;170;0;45;55;68;2;155;0;42;52;61;0;2;0;0;0;0;2;9;0;3;1;5;0;4;0;0;2;2;0
421915;188;0;61;78;20;29;159;0;48;65;18;28;0;0;0;0;0;0;29;0;13;13;2;1;0;0;0;0;0;0
421917;245;0;98;81;44;22;197;0;92;52;31;22;11;0;1;3;7;0;37;0;5;26;6;0;0;0;0;0;0;0
421920;207;0;80;55;20;52;145;0;63;33;0;49;0;0;0;0;0;0;10;0;5;4;0;1;52;0;12;18;20;2
421930;1316;0;229;711;250;126;921;0;224;441;131;125;292;0;4;189;98;1;65;0;0;44;21;0;0;0;0;0;0;0
421935;149;0;69;36;9;35;108;0;49;27;6;26;0;0;0;0;0;0;9;0;5;1;1;2;32;0;15;8;2;7
421940;161;0;55;50;40;16;81;0;40;16;12;13;0;0;0;0;0;0;7;0;2;2;1;2;73;0;13;32;27;1
421950;1053;0;363;429;155;106;988;0;362;387;137;102;1;0;1;0;0;0;49;0;0;27;18;4;0;0;0;0;0;0
421960;134;0;27;54;45;8;68;0;20;24;17;7;0;0;0;0;0;0;17;0;2;6;8;1;37;0;3;14;20;0
421970;860;15;203;198;190;254;768;15;168;155;180;250;0;0;0;0;0;0;57;0;5;38;10;4;0;0;0;0;0;0
421985;144;0;38;49;47;10;138;0;35;48;46;9;0;0;0;0;0;0;6;0;3;1;1;1;0;0;0;0;0;0
430003;299;1;96;77;102;23;242;1;85;59;78;19;32;0;11;17;4;0;24;0;0;0;20;4;0;0;0;0;0;0
430005;199;0;56;72;68;3;139;0;42;53;43;1;10;0;2;6;2;0;50;0;12;13;23;2;0;0;0;0;0;0
430010;378;84;61;120;90;23;313;84;54;67;85;23;0;0;0;0;0;0;18;0;3;10;5;0;0;0;0;0;0;0
430020;245;1;75;113;56;0;190;1;70;70;49;0;22;0;2;16;4;0;14;0;3;8;3;0;0;0;0;0;0;0
430030;204;0;44;74;72;14;168;0;35;63;58;12;2;0;2;0;0;0;13;0;4;6;3;0;18;0;1;4;11;2
430040;2274;0;518;787;969;0;1749;0;433;501;815;0;179;0;67;46;66;0;202;0;18;96;88;0;0;0;0;0;0;0
430045;204;0;77;84;26;17;167;0;71;63;18;15;1;0;0;0;0;1;16;0;2;7;6;1;20;0;4;14;2;0
430047;113;0;33;48;32;0;83;0;19;41;23;0;0;0;0;0;0;0;14;0;6;5;3;0;16;0;8;2;6;0
430050;284;0;111;79;45;49;207;0;106;30;22;49;50;0;0;33;17;0;17;0;0;11;6;0;0;0;0;0;0;0
430055;110;0;36;46;18;10;68;0;22;28;10;8;42;0;14;18;8;2;0;0;0;0;0;0;0;0;0;0;0;0
430057;113;0;40;46;27;0;91;0;33;36;22;0;9;0;7;2;0;0;13;0;0;8;5;0;0;0;0;0;0;0
430060;2447;3;521;1006;603;314;1990;3;406;868;556;157;59;0;30;25;4;0;384;0;85;99;43;157;0;0;0;0;0;0
430063;354;0;154;154;46;0;151;0;90;30;31;0;1;0;1;0;0;0;53;0;22;24;7;0;129;0;41;80;8;0
430064;208;6;52;77;41;32;152;6;36;56;27;27;0;0;0;0;0;0;18;0;4;9;0;5;34;0;12;8;14;0
430066;79;0;29;34;14;2;55;0;28;20;7;0;4;0;0;4;0;0;16;0;1;9;5;1;4;0;0;1;2;1
430070;185;0;63;83;28;11;138;0;58;51;18;11;12;0;0;5;7;0;12;0;0;11;1;0;19;0;5;12;2;0
430080;357;2;132;119;78;26;300;1;124;89;60;26;5;0;3;1;1;0;42;1;5;19;17;0;0;0;0;0;0;0
430085;201;0;76;92;33;0;147;0;76;41;30;0;0;0;0;0;0;0;29;0;0;26;3;0;4;0;0;4;0;0
430087;243;0;69;121;52;1;175;0;53;77;44;1;4;0;2;2;0;0;41;0;14;19;8;0;0;0;0;0;0;0
430090;255;0;90;89;53;23;176;0;71;59;28;18;28;0;13;7;5;3;29;0;6;11;12;0;22;0;0;12;8;2
430100;483;2;143;162;106;70;167;0;32;53;40;42;233;2;103;55;47;26;68;0;8;40;19;1;1;0;0;0;0;1
430105;351;0;117;153;81;0;234;0;65;104;65;0;0;0;0;0;0;0;98;0;52;38;8;0;19;0;0;11;8;0
430107;146;0;12;54;66;14;129;0;9;48;60;12;3;0;2;1;0;0;14;0;1;5;6;2;0;0;0;0;0;0
430110;561;95;128;180;53;105;346;71;39;95;38;103;10;5;0;2;1;2;90;19;7;50;14;0;0;0;0;0;0;0
430120;480;3;62;325;68;22;398;3;48;268;57;22;3;0;3;0;0;0;45;0;10;32;3;0;15;0;1;6;8;0
430130;350;2;60;153;131;4;221;0;10;114;93;4;67;2;29;12;24;0;59;0;21;24;14;0;3;0;0;3;0;0
430140;206;0;53;94;38;21;166;0;47;65;34;20;4;0;0;3;0;1;36;0;6;26;4;0;0;0;0;0;0;0
430150;173;1;25;98;28;21;103;1;8;54;19;21;17;0;3;11;3;0;12;0;6;2;4;0;23;0;8;13;2;0
430155;163;0;51;71;16;25;143;0;42;63;13;25;1;0;1;0;0;0;9;0;5;1;3;0;10;0;3;7;0;0
430160;2880;0;731;1103;896;150;2240;0;449;852;797;142;438;0;263;152;17;6;153;0;16;66;70;1;23;0;3;7;12;1
430163;550;0;193;221;117;19;445;0;172;148;107;18;0;0;0;0;0;0;53;0;19;23;10;1;5;0;0;5;0;0
430165;140;0;37;51;37;15;111;0;30;36;30;15;5;0;0;5;0;0;24;0;7;10;7;0;0;0;0;0;0;0
430170;182;1;67;65;48;1;157;1;62;50;43;1;13;0;2;11;0;0;12;0;3;4;5;0;0;0;0;0;0;0
430175;207;0;78;93;36;0;186;0;69;83;34;0;7;0;4;3;0;0;14;0;5;7;2;0;0;0;0;0;0;0
430180;200;0;80;67;31;22;185;0;76;61;26;22;2;0;0;2;0;0;10;0;4;2;4;0;3;0;0;2;1;0
430185;143;21;35;60;20;7;90;15;29;30;10;6;3;0;0;1;2;0;11;3;3;2;2;1;39;3;3;27;6;0
430187;315;2;107;133;56;17;0;0;0;0;0;0;209;1;73;68;50;17;80;1;34;39;6;0;26;0;0;26;0;0
430190;373;0;170;113;40;50;306;0;140;85;31;50;4;0;2;2;0;0;26;0;8;14;4;0;11;0;2;4;5;0
430192;92;0;46;23;13;10;70;0;31;22;10;7;2;0;0;0;0;2;4;0;0;1;2;1;16;0;15;0;1;0
430195;115;0;38;38;15;24;100;0;37;27;12;24;9;0;1;8;0;0;6;0;0;3;3;0;0;0;0;0;0;0
430200;443;0;151;267;25;0;392;0;145;231;16;0;19;0;6;13;0;0;32;0;0;23;9;0;0;0;0;0;0;0
430205;174;0;117;28;24;5;158;0;104;27;22;5;10;0;10;0;0;0;6;0;3;1;2;0;0;0;0;0;0;0
430210;2362;0;509;807;394;652;1922;0;434;497;340;651;6;0;3;2;1;0;218;0;63;101;53;1;4;0;4;0;0;0
430215;180;0;86;54;25;15;137;0;70;34;19;14;12;0;7;2;3;0;8;0;3;4;0;1;19;0;5;11;3;0
430220;238;0;104;53;81;0;187;0;87;32;68;0;15;0;4;10;1;0;27;0;12;7;8;0;9;0;1;4;4;0
430222;157;0;30;74;48;5;102;0;26;41;31;4;1;0;0;1;0;0;13;0;1;6;5;1;34;0;3;19;12;0
430223;198;0;60;68;61;9;147;0;45;47;49;6;12;0;3;4;2;3;31;0;12;9;10;0;0;0;0;0;0;0
430225;125;0;33;33;42;17;98;0;31;23;28;16;0;0;0;0;0;0;15;0;1;8;5;1;10;0;1;0;9;0
430230;218;0;71;69;78;0;77;0;0;22;55;0;78;0;60;16;2;0;54;0;3;30;21;0;9;0;8;1;0;0
430235;260;0;58;85;104;13;207;0;39;70;88;10;0;0;0;0;0;0;31;0;6;9;13;3;22;0;13;6;3;0
430237;228;9;88;97;32;2;104;0;51;34;17;2;2;0;1;0;1;0;46;0;31;11;4;0;59;9;5;35;10;0
430240;373;15;131;147;54;26;292;11;100;112;45;24;24;4;9;7;3;1;49;0;22;20;6;1;0;0;0;0;0;0
430245;184;6;56;39;79;4;127;6;42;25;54;0;1;0;1;0;0;0;36;0;7;10;15;4;16;0;2;4;10;0
430250;304;0;102;78;98;26;226;0;86;29;85;26;6;0;0;6;0;0;25;0;8;8;9;0;47;0;8;35;4;0
430258;104;0;40;44;15;5;55;0;14;29;7;5;0;0;0;0;0;0;10;0;6;1;3;0;30;0;20;5;5;0
430260;201;0;77;94;24;6;141;0;73;43;19;6;5;0;1;3;1;0;19;0;0;17;2;0;36;0;3;31;2;0
430265;135;0;54;48;28;5;102;0;44;35;19;4;10;0;6;2;2;0;15;0;4;3;7;1;0;0;0;0;0;0
430270;677;0;164;388;125;0;9;0;0;9;0;0;539;0;156;333;50;0;107;0;8;24;75;0;0;0;0;0;0;0
430280;856;0;336;164;271;85;746;0;304;103;254;85;53;0;8;29;16;0;30;0;24;5;1;0;0;0;0;0;0;0
430290;535;0;61;253;221;0;432;0;52;192;188;0;37;0;9;13;15;0;19;0;0;9;10;0;47;0;0;39;8;0
430300;1839;361;369;835;Ignorado;Ignorado;1526;327;344;619;Ignorado;Ignorado;45;28;3;6;Ignorado;Ignorado;148;6;19;104;Ignorado;Ignorado;21;0;3;7;Ignorado;Ignorado
430310;2879;0;810;1181;886;2;2424;0;700;888;834;2;122;0;35;62;25;0;195;0;73;101;21;0;13;0;2;5;6;0
430320;180;1;59;78;26;16;143;1;52;52;22;16;0;0;0;0;0;0;24;0;7;13;4;0;3;0;0;3;0;0
430330;174;0;72;50;35;17;144;0;70;29;28;17;0;0;0;0;0;0;30;0;2;21;7;0;0;0;0;0;0;0
430340;193;3;70;53;41;26;165;3;62;37;37;26;20;0;6;14;0;0;8;0;2;2;4;0;0;0;0;0;0;0
430350;1523;6;480;392;645;0;1293;6;410;320;557;0;34;0;14;0;20;0;154;0;33;58;63;0;40;0;23;12;5;0
430355;92;0;20;37;30;5;84;0;20;35;24;5;0;0;0;0;0;0;8;0;0;2;6;0;0;0;0;0;0;0
430360;301;0;85;139;38;39;198;0;45;89;27;37;7;0;5;2;0;0;54;0;19;30;3;2;41;0;16;17;8;0
430367;177;9;69;50;39;10;142;7;55;35;36;9;0;0;0;0;0;0;7;0;2;3;2;0;17;2;12;1;1;1
430370;165;0;58;68;14;25;140;0;52;61;8;19;0;0;0;0;0;0;20;0;4;5;6;5;5;0;2;2;0;1
430380;200;0;61;88;35;16;151;0;48;59;28;16;4;0;2;2;0;0;21;0;4;11;6;0;24;0;7;16;1;0
430390;1334;0;485;497;253;99;1152;0;404;412;237;99;52;0;50;2;0;0;94;0;31;47;16;0;0;0;0;0;0;0
430400;242;0;75;122;24;21;157;0;54;72;15;16;45;0;14;25;6;0;22;0;7;8;2;5;3;0;0;2;1;0
430410;191;29;16;98;36;12;151;26;13;70;30;12;1;0;0;1;0;0;26;1;1;19;5;0;13;2;2;8;1;0
430420;491;2;151;204;28;106;402;2;130;152;12;106;8;0;3;3;2;0;39;0;13;15;11;0;13;0;5;5;3;0
430430;198;0;64;80;41;13;145;0;46;58;28;13;0;0;0;0;0;0;28;0;6;12;10;0;25;0;12;10;3;0
430435;526;0;174;205;141;6;291;0;106;79;100;6;48;0;6;37;5;0;30;0;10;16;4;0;111;0;52;27;32;0
430440;1088;3;299;597;188;1;818;3;224;449;141;1;0;0;0;0;0;0;159;0;45;73;41;0;6;0;0;0;6;0
430450;1155;0;159;363;465;168;976;0;130;260;418;168;55;0;3;15;37;0;73;0;26;37;10;0;0;0;0;0;0;0
430460;5489;5;1631;1386;2467;0;4527;5;1458;700;2364;0;182;0;100;82;0;0;338;0;73;162;103;0;2;0;0;2;0;0
430461;87;0;39;24;24;0;0;0;0;0;0;0;73;0;34;18;21;0;12;0;5;5;2;0;1;0;0;0;1;0
430462;56;0;12;19;25;0;34;0;6;9;19;0;0;0;0;0;0;0;13;0;5;6;2;0;9;0;1;4;4;0
430463;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado;0;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado;0;Ignorado;Ignorado;0;0;Ignorado;0;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado
430465;166;0;11;92;52;11;103;0;6;46;41;10;3;0;1;0;2;0;23;0;2;15;5;1;24;0;2;18;4;0
430466;724;1;114;222;369;18;554;0;62;142;332;18;70;1;37;12;20;0;41;0;15;15;11;0;7;0;0;1;6;0
430467;168;0;35;61;63;9;143;0;32;45;57;9;2;0;1;0;1;0;21;0;2;14;5;0;0;0;0;0;0;0
430468;235;0;75;111;39;10;180;0;58;80;32;10;1;0;1;0;0;0;34;0;13;14;7;0;0;0;0;0;0;0
430469;154;0;36;98;16;4;110;0;26;71;10;3;11;0;1;6;4;0;20;0;9;8;2;1;0;0;0;0;0;0
430470;1144;0;451;384;177;132;974;0;396;282;168;128;16;0;5;3;4;4;84;0;38;42;4;0;18;0;12;5;1;0
430471;213;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado;133;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado;1;0;1;0;0;0;21;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado;58;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado
430480;421;0;97;138;110;76;355;0;90;101;92;72;2;0;1;1;0;0;38;0;3;18;13;4;5;0;0;0;5;0
430485;133;10;59;54;10;0;98;10;40;40;8;0;5;0;3;2;0;0;13;0;2;9;2;0;17;0;14;3;0;0
430490;217;8;48;83;60;18;0;0;0;0;0;0;192;8;46;70;52;16;25;0;2;13;8;2;0;0;0;0;0;0
430495;119;0;44;42;30;3;78;0;33;22;23;0;0;0;0;0;0;0;15;0;3;6;3;3;26;0;8;14;4;0
430500;271;0;114;76;73;8;161;0;79;42;40;0;67;0;31;17;15;4;32;0;4;10;15;3;11;0;0;7;3;1
430510;6138;0;985;1373;2301;1479;5433;0;832;935;2188;1478;30;0;6;4;20;0;138;0;13;32;93;0;1;0;0;0;0;1
430511;120;38;16;38;24;4;84;33;15;20;12;4;6;0;0;6;0;0;19;5;1;8;5;0;10;0;0;3;7;0
430512;299;0;40;145;82;32;212;0;34;79;72;27;36;0;6;18;7;5;21;0;0;18;3;0;0;0;0;0;0;0
430513;177;2;63;58;45;9;114;1;39;28;37;9;0;0;0;0;0;0;44;1;16;19;8;0;0;0;0;0;0;0
430515;179;0;38;86;40;15;151;0;36;60;40;15;11;0;2;9;0;0;6;0;0;6;0;0;0;0;0;0;0;0
430517;309;0;99;150;60;0;208;0;69;91;48;0;13;0;2;9;2;0;22;0;5;10;7;0;39;0;23;13;3;0
430520;248;0;147;27;36;38;219;0;130;17;34;38;0;0;0;0;0;0;19;0;9;9;1;0;9;0;8;0;1;0
430530;366;0;112;134;82;38;303;0;100;96;69;38;25;0;11;9;5;0;1;0;1;0;0;0;35;0;0;27;8;0
430535;1245;5;223;543;270;204;841;4;125;299;209;204;1;0;1;0;0;0;139;1;69;42;27;0;104;0;28;42;34;0
430537;126;1;51;34;23;17;95;1;39;21;17;17;14;0;10;4;0;0;17;0;2;9;6;0;0;0;0;0;0;0
430540;244;1;99;74;53;17;119;0;40;24;38;17;6;0;2;3;1;0;52;0;29;16;7;0;52;1;26;18;7;0
430543;373;0;97;198;78;0;249;0;87;104;58;0;4;0;1;1;2;0;46;0;9;26;11;0;10;0;0;3;7;0
430544;195;0;43;76;68;8;112;0;35;21;50;6;1;0;0;1;0;0;27;0;4;15;8;0;41;0;4;25;10;2
