"","code_merge","code_muni","cand_reelec_2012","cand_sex_2012","cand_age_2012","cand_esc_2012","cand_reelec_2008","cand_sex_2008","cand_age_2008","cand_esc_2008","code_muni2","pop_2012","pop_2008","IDHM","UF.x","MUNICIPIO.x","log_to_brasilia","log_to_capital","Nome_UF","MicrorregiãoGeográfica_Nome","metropolitano","bur_escol_2008.x","bur_terc_2008.x","bur_espel_2008.x","bur_polit_2008.x","bur_escol_2008.y","bur_terc_2008.y","bur_espel_2008.y","bur_polit_2008.y","bur_consel_2008","bur_consel_2012","alinhamento_federal_2008","alinhamento_estadual_2008","alinhamento_politico_2008","alinhamento_ambos_2008","n_alinhado_2008","alinhamento_federal_2012","alinhamento_estadual_2012","alinhamento_politico_2012","alinhamento_ambos_2012","n_alinhado_2012","partido_pt_2012","competpol_NEP_2004","competpol_candvaga_2004","competpol_NEP_2008","competpol_candvaga_2008","municipio.x","Habilitado","inova7","UF.y","MUNICIPIO.y","municipio.y","rec_orcamento_2012","log_orcamento_2012","orcamento_proppop_2012"
"4584","SPjumirim",352585,"Não","Masculino","42",0,"Não","Masculino","57",1,"3525854",2889,2283,0.741,"SP","Jumirim",6.70030051254918,4.85156140402199,"São Paulo","Piracicaba",0,0.220238095238095,0,153.029761904762,0.0595238095238095,0.220238095238095,0,153.029761904762,0.0595238095238095,0,1,0,0,0,0,1,0,1,1,0,0,0,1.99870543,2,2.348529613,3,"jumirim","Sim",1,"SP","Jumirim","jumirim",13830538.81,16.4423896623904,4787.31007615092
"4585","SPjundiai",352590,"Não","Masculino","53",1,"Não","Masculino","51",1,"3525904",377183,347738,0.822,"SP","Jundiaí",6.72234094447793,3.8617817889914,"São Paulo","Jundiaí",1,0.406149687447204,0.000337894914681534,5018.06724108802,0.0704510897110999,0.406149687447204,0.000337894914681534,5018.06724108802,0.0704510897110999,1,1,0,1,1,0,0,0,1,1,0,0,0,2.248838266,5,2.541372263,4,"jundiai","Sim",1,"SP","Jundiai","jundiai",1392455082.36,21.0543342724124,3691.72280394397
"4586","SPjunqueiropolis",352600,"Não","Masculino","58",1,"Sim","Masculino","45",1,"3526001",18986,19715,0.745,"SP","Junqueirópolis",6.6022486216178,6.29546893287719,"São Paulo","Dracena",0,0.233885819521179,0.106813996316759,421,0.0828729281767956,0.233885819521179,0.106813996316759,421,0.0828729281767956,1,1,0,1,1,0,0,0,1,1,0,0,0,1.986442601,2,1,1,"junqueiropolis","Sim",1,"SP","Junqueiropolis","junqueiropolis",43318334.52,17.5840865333746,2281.59351732856
"4587","SPjuquia",352610,"Sim","Feminino","63",0,"Não","Masculino","59",0,"3526100",19055,19688,0.7,"SP","Juquiá",6.85668301279763,4.89057466669581,"São Paulo","Registro",0,0.175084175084175,0.0589225589225589,307.301346801347,0.122895622895623,0.175084175084175,0.0589225589225589,307.301346801347,0.122895622895623,0,1,0,0,0,0,1,0,0,0,0,1,0,4.898300851,6,1.513799601,3,"juquia","Sim",1,"SP","Juquia","juquia",44221367.24,17.6047186519567,2320.7225001312
"4589","SPlagoinha",352630,"Não","Masculino","69",1,"Não","Masculino","37",0,"3526308",4824,4917,0.693,"SP","Lagoinha",6.75940607135766,5.05081708372909,"São Paulo","Paraibuna/Paraitinga",0,0.0895522388059701,0,0.945273631840796,0.054726368159204,0.0895522388059701,0,0.945273631840796,0.054726368159204,0,0,0,1,1,0,0,0,0,0,0,1,0,1.999929242,2,2.115679514,3,"lagoinha","Sim",1,"SP","Lagoinha","lagoinha",12638365.6,16.3522476345251,2619.89336650083
"4592","SPlavrinhas",352660,"Sim","Masculino","56",0,"Não","Masculino","52",0,"3526605",6678,6915,0.729,"SP","Lavrinhas",6.70840149379067,5.33763422892499,"São Paulo","Guaratinguetá",0,0.156976744186047,0.0784883720930233,0.819767441860465,0.101744186046512,0.156976744186047,0.0784883720930233,0.819767441860465,0.101744186046512,0,1,1,0,1,0,0,0,1,1,0,0,0,2.303930896,3,2.13171106,3,"lavrinhas","Sim",1,"SP","Lavrinhas","lavrinhas",16677692.16,16.6295825856101,2497.40823000898
"4594","SPlencois paulista",352680,"Sim","Feminino","61",1,"Não","Feminino","57",1,"3526803",62393,62594,0.764,"SP","Lençóis Paulista",6.63818813595553,5.50223732289449,"São Paulo","Bauru",0,0.258852258852259,0.0231990231990232,1353.06349206349,0.0115995115995116,0.258852258852259,0.0231990231990232,1353.06349206349,0.0115995115995116,1,1,0,1,1,0,0,0,1,1,0,0,0,2.067794156,3,1.932568635,3,"lencois paulista","Sim",1,"SP","Lencois Paulista","lencois paulista",191870594.25,19.0723317144786,3075.1942405398
"4595","SPlimeira",352690,"Não","Masculino","47",1,"Sim","Masculino","45",1,"3526902",280096,278776,0.775,"SP","Limeira",6.62868931437039,4.90156419904189,"São Paulo","Limeira",0,0.399725004910627,0.00549990178746808,3767.10980161069,0.070123747790218,0.399725004910627,0.00549990178746808,3767.10980161069,0.070123747790218,1,1,0,0,0,0,1,0,0,0,0,1,0,3.429059584,4,1.47389063,5,"limeira","Sim",1,"SP","Limeira","limeira",672327395.76,20.3262559759174,2400.34629469896
"4597","SPlins",352710,"Não","Masculino","34",1,"Sim","Masculino","Ignorado",1,"3527108",72260,72568,0.786,"SP","Lins",6.52668517820868,5.94185404655465,"São Paulo","Lins",0,0.284335560504826,0.0579064587973274,1076.01484780995,0.0400890868596882,0.284335560504826,0.0579064587973274,1076.01484780995,0.0400890868596882,1,1,0,1,1,0,0,0,0,0,0,1,0,1.376299598,2,1.159224616,2,"lins","Sim",1,"SP","Lins","lins",129683016.55,18.680603696611,1794.67224674785
"4603","SPluis antonio",352760,"Não","Masculino","50",0,"Não","Masculino","56",0,"3527603",11910,11489,0.731,"SP","Luís Antônio",6.4655068847804,5.51044041457878,"São Paulo","Ribeirão Preto",0,0.223282442748092,0.00190839694656489,0.864503816793893,0.133587786259542,0.223282442748092,0.00190839694656489,0.864503816793893,0.133587786259542,1,1,0,1,1,0,0,0,0,0,0,1,0,1.930585359,2,2.43634232,5,"luis antonio","Não",0,"SP","Luis Antonio","luis antonio",47967878.42,17.6860421452748,4027.52967422334
"4607","SPmacatuba",352800,"Não","Masculino","35",1,"Sim","Masculino","55",1,"3528007",16336,16842,0.77,"SP","Macatuba",6.62264323451077,5.48939216833674,"São Paulo","Jaú",0,0.303389830508475,0.076271186440678,473.084745762712,0.0372881355932203,0.303389830508475,0.076271186440678,473.084745762712,0.0372881355932203,0,1,0,0,0,0,1,0,0,0,0,1,0,1.900548253,2,1.349199649,2,"macatuba","Sim",1,"SP","Macatuba","macatuba",57450040.79,17.8664262722675,3516.77526873164
"4611","SPmairinque",352840,"Não","Masculino","51",1,"Sim","Masculino","47",1,"3528403",43714,43349,0.743,"SP","Mairinque",6.76511971169901,4.02105676645227,"São Paulo","Sorocaba",1,0.236456808199122,0.0380673499267936,2.79062957540264,0.141288433382138,0.236456808199122,0.0380673499267936,2.79062957540264,0.141288433382138,1,1,0,0,0,0,1,0,0,0,0,1,0,3.041772317,5,3.120621692,5,"mairinque","Sim",1,"SP","Mairinque","mairinque",103189276.58,18.4520754965043,2360.55443519239
"4612","SPmairipora",352850,"Não","Masculino","50",1,"Sim","Masculino","59",0,"3528502",84104,77443,0.788,"SP","Mairiporã",6.74524811412104,3.2561716096119,"São Paulo","Franco da Rocha",1,0.293862031504617,0,1549.04942965779,0.10917979359044,0.293862031504617,0,1549.04942965779,0.10917979359044,1,1,0,1,1,0,0,0,1,1,0,0,0,3.046965043,6,1.795216712,5,"mairipora","Sim",1,"SP","Mairipora","mairipora",174015059.66,18.9746524032037,2069.04617687625
"4615","SPmaracai",352880,"Não","Masculino","29",1,"Não","Feminino","56",0,"3528809",13382,13655,0.771,"SP","Maracaí",6.69956191462061,6.05277128916867,"São Paulo","Assis",0,0.244402985074627,0.0335820895522388,2.8955223880597,0.0242537313432836,0.244402985074627,0.0335820895522388,2.8955223880597,0.0242537313432836,0,1,0,0,0,0,1,0,0,0,0,1,0,2.164337626,3,1.912491724,2,"maracai","Sim",1,"SP","Maracai","maracai",33384162.01,17.3235921541653,2494.70647212674
"4618","SPmarilia",352900,"Não","Masculino","35",1,"Sim","Masculino","60",1,"3529005",219664,223454,0.798,"SP","Marília",6.61488644517636,5.91377323939211,"São Paulo","Marília",0,0.30636903542904,0,4304.01146835961,0.0600040958427196,0.30636903542904,0,4304.01146835961,0.0600040958427196,1,1,0,1,1,0,0,0,0,0,0,1,0,3.732982477,6,2.589083687,4,"marilia","Sim",1,"SP","Marilia","marilia",522815283.67,20.0747387735449,2380.06812072074
"4620","SPmartinopolis",352920,"Não","Masculino","32",0,"Não","Masculino","48",0,"3529203",24502,25256,0.721,"SP","Martinópolis",6.66637137937814,6.19465025908125,"São Paulo","Presidente Prudente",0,0.0986093552465234,0,655,0.0632111251580278,0.0986093552465234,0,655,0.0632111251580278,1,1,0,1,1,0,0,0,1,1,0,0,0,1.97839896,2,2.02946972,3,"martinopolis","Sim",1,"SP","Martinopolis","martinopolis",52090061.49,17.7684847301776,2125.95141172149
"4629","SPmiracatu",352990,"Sim","Masculino","47",1,"Sim","Feminino","70",1,"3529906",20322,23688,0.697,"SP","Miracatu",6.85281323071785,4.76106220594507,"São Paulo","Registro",0,0.254545454545455,0,260.518181818182,0.00909090909090909,0.254545454545455,0,260.518181818182,0.00909090909090909,1,1,0,1,1,0,0,0,1,1,0,0,0,2.371755306,3,2.667934665,3,"miracatu","Sim",1,"SP","Miracatu","miracatu",47194842.51,17.6697951757296,2322.35225420726
"4630","SPmirandopolis",353010,"Não","Masculino","43",1,"Sim","Masculino","60",1,"3530102",27717,26705,0.751,"SP","Mirandópolis",6.5262459266862,6.27653070102639,"São Paulo","Andradina",0,0.135042735042735,0.00170940170940171,220.531623931624,0.0905982905982906,0.135042735042735,0.00170940170940171,220.531623931624,0.0905982905982906,0,1,0,0,0,0,1,0,0,0,0,1,0,2.582292938,3,1.984331942,4,"mirandopolis","Sim",1,"SP","Mirandopolis","mirandopolis",48304948.42,17.6930445651348,1742.79137063896
"4634","SPmococa",353050,"Não","Feminino","60",1,"Não","Masculino","63",1,"3530508",66399,68481,0.762,"SP","Mococa",6.46135879537184,5.45690106316378,"São Paulo","São João da Boa Vista",0,0.454869358669834,0,0.980997624703088,0.0190023752969121,0.454869358669834,0,0.980997624703088,0.0190023752969121,1,1,0,0,0,0,1,0,1,1,0,0,0,1.378077023,2,3.248421139,4,"mococa","Sim",1,"SP","Mococa","mococa",136863780.65,18.7344966873216,2061.23255847227
"4635","SPmogi das cruzes",353060,"Sim","Masculino","45",1,"Não","Masculino","40",1,"3530607",396468,371372,0.783,"SP","Mogi das Cruzes",6.77999008696616,3.82341034707154,"São Paulo","Mogi das Cruzes",1,0.384565288179746,0,1651.38391403452,0.0784760664278737,0.384565288179746,0,1651.38391403452,0.0784760664278737,1,1,0,1,1,0,0,0,0,0,0,1,0,2.372251512,5,2.364773651,5,"mogi das cruzes","Sim",1,"SP","Mogi das Cruzes","mogi das cruzes",943705196,20.6653243829635,2380.28087008283
"4639","SPmongagua",353110,"Não","Masculino","67",1,"Não","Masculino","41",1,"3531100",47984,43284,0.754,"SP","Mongaguá",6.83908021413216,4.09334406188852,"São Paulo","Itanhaém",0,0.27906976744186,0.0144346431435445,2.91980753809142,0.0641539695268645,0.27906976744186,0.0144346431435445,2.91980753809142,0.0641539695268645,1,1,0,1,1,0,0,0,0,0,0,1,0,2.346301983,4,1.907798102,2,"mongagua","Sim",1,"SP","Mongagua","mongagua",149281948.09,18.8213473448844,3111.07761107869
"4641","SPmonte alto",353130,"Sim","Feminino","44",1,"Não","Feminino","40",0,"3531308",47100,45719,0.768,"SP","Monte Alto",6.41733667499379,5.76255440089944,"São Paulo","Jaboticabal",0,0.248677248677249,0.108843537414966,672.30007558579,0.0831443688586546,0.248677248677249,0.108843537414966,672.30007558579,0.0831443688586546,1,1,1,0,1,0,0,0,0,0,0,1,0,4.505914454,5,3.129435655,4,"monte alto","Sim",1,"SP","Monte Alto","monte alto",96388437.09,18.3838968051874,2046.46363248408
"4645","SPmonte mor",353180,"Não","Masculino","38",1,"Sim","Masculino","39",1,"3531803",50702,45811,0.733,"SP","Monte Mor",6.68402405502218,4.5685062016165,"São Paulo","Campinas",0,0.176954732510288,0.272427983539095,752.001646090535,0.106995884773663,0.176954732510288,0.272427983539095,752.001646090535,0.106995884773663,1,1,0,1,1,0,0,0,1,1,0,0,0,2.52574999,4,2.571927806,5,"monte mor","Não",0,"SP","Monte Mor","monte mor",124738423.23,18.6417294885302,2460.22687921581
"4646","SPmonteiro lobato",353170,"Não","Feminino","34",1,"Não","Masculino","55",1,"3531704",4197,4235,0.71,"SP","Monteiro Lobato",6.71848161217554,4.64966542587464,"São Paulo","Campos do Jordão",0,0.145161290322581,0,2.9247311827957,0.0645161290322581,0.145161290322581,0,2.9247311827957,0.0645161290322581,0,1,0,0,0,0,1,0,1,1,0,0,0,2.982487794,3,3.672011451,4,"monteiro lobato","Sim",1,"SP","Monteiro Lobato","monteiro lobato",12314097.29,16.3262552851854,2934.02365737431
"4648","SPmorungaba",353200,"Sim","Masculino","48",0,"Não","Masculino","44",0,"3532009",12050,12999,0.715,"SP","Morungaba",6.68267234828688,4.33033852551513,"São Paulo","Bragança Paulista",1,0.240449438202247,0.0853932584269663,0.804494382022472,0.110112359550562,0.240449438202247,0.0853932584269663,0.804494382022472,0.110112359550562,1,1,0,0,0,0,1,0,0,0,0,1,0,1.959625626,2,1.893349786,2,"morungaba","Não",0,"SP","Morungaba","morungaba",32471194.65,17.295863935826,2694.70495020747
"4649","SPmotuca",353205,"Não","Masculino","45",1,"Não","Masculino","33",1,"3532058",4354,4618,0.741,"SP","Motuca",6.45731895522893,5.61702561072992,"São Paulo","Araraquara",0,0.31924882629108,0.0610328638497653,0.816901408450704,0.0751173708920188,0.31924882629108,0.0610328638497653,0.816901408450704,0.0751173708920188,0,1,0,1,1,0,0,1,0,1,0,0,0,2.770749521,3,1.728723297,2,"motuca","Sim",1,"SP","Motuca","motuca",14689829.17,16.5026659190831,3373.86981396417
"4652","SPnarandiba",353220,"Sim","Masculino","46",1,"Não","Masculino","42",1,"3532207",4371,4131,0.718,"SP","Narandiba",6.71888029531834,6.24649428728451,"São Paulo","Presidente Prudente",0,0.221428571428571,0,272,0.0285714285714286,0.221428571428571,0,272,0.0285714285714286,0,1,1,0,1,0,0,0,1,1,0,0,0,1.997624703,2,1.99990769,2,"narandiba","Sim",1,"SP","Narandiba","narandiba",22773111.32,16.9410910698999,5210.04605811027
"4660","SPnova canaa paulista",353284,"Sim","Masculino","42",1,"Não","Masculino","38",1,"3532843",2059,2203,0.715,"SP","Nova Canaã Paulista",6.40254718066685,6.34014764111716,"São Paulo","Jales",0,0.235772357723577,0,109,0.113821138211382,0.235772357723577,0,109,0.113821138211382,1,1,0,1,1,0,0,0,0,0,0,1,0,1.933190462,2,1.998376927,2,"nova canaa paulista","Não",0,"SP","Nova Canaa Paulista","nova canaa paulista",11590974.38,16.2657372825328,5629.41932005828
"4667","SPnova odessa",353340,"Não","Masculino","41",1,"Sim","Masculino","66",1,"3533403",52627,48170,0.791,"SP","Nova Odessa",6.66054954131717,4.69143962114027,"São Paulo","Campinas",0,0.121974830590513,0.0193610842207164,0.926427879961278,0.0542110358180058,0.121974830590513,0.0193610842207164,0.926427879961278,0.0542110358180058,1,1,0,0,0,0,1,0,0,0,0,1,0,2.849999316,3,2.366308043,3,"nova odessa","Sim",1,"SP","Nova Odessa","nova odessa",122621542.84,18.6246132825064,2330.01202500618
"4669","SPnovo horizonte",353350,"Não","Masculino","63",1,"Não","Masculino","67",0,"3533502",37222,35942,0.753,"SP","Novo Horizonte",6.47223809699397,5.86400042559874,"São Paulo","Novo Horizonte",0,0.192379182156134,0.157992565055762,13.6923791821561,0.0408921933085502,0.192379182156134,0.157992565055762,13.6923791821561,0.0408921933085502,1,1,0,0,0,0,1,0,0,0,0,1,0,1.923719525,2,1.761191631,2,"novo horizonte","Sim",1,"SP","Novo Horizonte","novo horizonte",80916466.43,18.208927901861,2173.88819595938
"4673","SPolimpia",353390,"Sim","Masculino","37",1,"Não","Masculino","33",0,"3533908",50630,50215,0.773,"SP","Olímpia",6.32956046484529,5.96837502388295,"São Paulo","São José do Rio Preto",0,0.159951894167168,0.221888153938665,1182,0.0300661455201443,0.159951894167168,0.221888153938665,1182,0.0300661455201443,1,1,0,0,0,0,1,0,0,0,0,1,0,3.179215798,4,2.991453901,3,"olimpia","Sim",1,"SP","Olimpia","olimpia",139994480.3,18.7571135533678,2765.04997629864
"4674","SPonda verde",353400,"Não","Masculino","31",1,"Sim","Masculino","45",1,"3534005",3956,3953,0.738,"SP","Onda Verde",6.3218648151539,6.05504948873309,"São Paulo","São José do Rio Preto",0,0.258928571428571,0.0133928571428571,152.183035714286,0.107142857142857,0.258928571428571,0.0133928571428571,152.183035714286,0.107142857142857,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1.980128559,2,"onda verde","Não",0,"SP","Onda Verde","onda verde",15778390.82,16.5741518922632,3988.47088473205
"4675","SPoriente",353410,"Não","Masculino","34",1,"Sim","Masculino","58",1,"3534104",6141,6341,0.77,"SP","Oriente",6.61222918917396,5.95713186802748,"São Paulo","Marília",0,0.16875,0,116,0.275,0.16875,0,116,0.275,0,0,0,0,0,0,1,0,0,0,0,1,0,2.247894835,5,3.3504418,4,"oriente","Não",0,"SP","Oriente","oriente",15417840.42,16.5510358657078,2510.64002931119
"4677","SPorlandia",353430,"Não","Feminino","46",1,"Não","Masculino","36",1,"3534302",40352,37422,0.78,"SP","Orlândia",6.30868114966208,5.82844549256852,"São Paulo","São Joaquim da Barra",0,0.389438943894389,0,934.198844884488,0.0305280528052805,0.389438943894389,0,934.198844884488,0.0305280528052805,1,1,0,1,1,0,0,0,0,0,0,1,0,1.846506297,2,2.94537883,3,"orlandia","Sim",1,"SP","Orlandia","orlandia",125727977.29,18.6496312207123,3115.78056329302
"4679","SPoscar bressane",353450,"Sim","Masculino","45",1,"Não","Masculino","41",0,"3534500",2535,2540,0.749,"SP","Oscar Bressane",6.64350323377731,5.98524524729407,"São Paulo","Marília",0,0.220512820512821,0.0666666666666667,140,0.169230769230769,0.220512820512821,0.0666666666666667,140,0.169230769230769,0,0,0,0,0,0,1,0,1,1,0,0,0,2.074589164,3,1.971539007,2,"oscar bressane","Não",0,"SP","Oscar Bressane","oscar bressane",11060509.38,16.2188916090558,4363.12007100592
"4680","SPosvaldo cruz",353460,"Não","Masculino","44",0,"Não","Masculino","53",1,"3534609",31109,31317,0.762,"SP","Osvaldo Cruz",6.60391672396225,6.1693805804855,"São Paulo","Adamantina",0,0.187350835322196,0.175417661097852,618.029832935561,0.0572792362768496,0.187350835322196,0.175417661097852,618.029832935561,0.0572792362768496,1,1,0,0,0,0,1,0,1,1,0,0,0,2.177983227,4,1,1,"osvaldo cruz","Sim",1,"SP","Osvaldo Cruz","osvaldo cruz",58343774.42,17.88186321726,1875.46286990903
"4686","SPpalmital",353530,"Não","Feminino","58",1,"Sim","Masculino","55",0,"3535309",21260,22190,0.746,"SP","Palmital",6.70375237119531,5.92897725409616,"São Paulo","Assis",0,0.303120356612184,0,409.264487369985,0.037147102526003,0.303120356612184,0,409.264487369985,0.037147102526003,1,1,0,0,0,0,1,0,0,0,0,1,0,1.991685405,2,1,1,"palmital","Sim",1,"SP","Palmital","palmital",51189707.32,17.7510490408945,2407.79432361242
"4687","SPpanorama",353540,"Não","Masculino","60",0,"Sim","Masculino","47",0,"3535408",14725,14502,0.722,"SP","Panorama",6.61412220103692,6.37930864645874,"São Paulo","Dracena",0,0.184761904761905,0.0952380952380952,1.83809523809524,0.0647619047619048,0.184761904761905,0.0952380952380952,1.83809523809524,0.0647619047619048,1,1,0,1,1,0,0,0,1,1,0,0,0,2.715736008,3,2.87073191,3,"panorama","Sim",1,"SP","Panorama","panorama",32972848,17.3111949928762,2239.24264855688
"4699","SPpaulinia",353650,"Não","Masculino","36",1,"Não","Masculino","50",1,"3536505",86800,81544,0.795,"SP","Paulínia",6.65994755217322,4.62781191646892,"São Paulo","Campinas",0,0.358083603741172,0,3962.19373926322,0.0500095438060699,0.358083603741172,0,3962.19373926322,0.0500095438060699,1,1,0,0,0,0,1,0,0,0,0,1,0,1.837129817,4,2.721188927,9,"paulinia","Não",0,"SP","Paulinia","paulinia",1047626698.96,20.7697931561074,12069.4320156682
"4705","SPpedregulho",353700,"Não","Masculino","43",1,"Sim","Masculino","62",1,"3537008",15807,15717,0.715,"SP","Pedregulho",6.2148480696268,5.92980188671588,"São Paulo","Franca",0,0.134180790960452,0.00988700564971751,0.946327683615819,0.0437853107344633,0.134180790960452,0.00988700564971751,0.946327683615819,0.0437853107344633,0,1,0,1,1,0,0,0,1,1,0,0,0,2.271742691,4,1.934711397,2,"pedregulho","Sim",1,"SP","Pedregulho","pedregulho",36116310.28,17.4022551295787,2284.83015625988
"4707","SPpedrinhas paulista",353715,"Não","Masculino","49",0,"Não","Masculino","45",0,"3537156",2952,2923,0.774,"SP","Pedrinhas Paulista",6.73092263053118,6.07016019405632,"São Paulo","Assis",0,0.177664974619289,0.0913705583756345,162.035532994924,0.050761421319797,0.177664974619289,0.0913705583756345,162.035532994924,0.050761421319797,0,1,0,1,1,0,0,0,0,0,0,1,0,1.999153604,2,1.975829504,2,"pedrinhas paulista","Sim",1,"SP","Pedrinhas Paulista","pedrinhas paulista",13456612.85,16.4149812048961,4558.47318766938
"4712","SPperuibe",353760,"Não","Feminino","41",1,"Não","Feminino","31",1,"3537602",61030,57151,0.749,"SP","Peruíbe",6.86126097730235,4.53678427312163,"São Paulo","Itanhaém",0,0.212827988338192,0,1340.04139941691,0.0897959183673469,0.212827988338192,0,1340.04139941691,0.0897959183673469,1,1,0,0,0,0,1,0,0,0,0,1,0,2.323421756,3,3.726913519,6,"peruibe","Sim",1,"SP","Peruibe","peruibe",167981036.84,18.9393616550442,2752.43383319679
"4716","SPpindamonhangaba",353800,"Não","Masculino","73",1,"Sim","Masculino","56",1,"3538006",150162,142997,0.773,"SP","Pindamonhangaba",6.72795853217129,4.93144777619924,"São Paulo","São José dos Campos",0,0.210696920583468,0.00259319286871961,67.9124797406807,0.0171799027552674,0.210696920583468,0.00259319286871961,67.9124797406807,0.0171799027552674,0,1,0,0,0,0,1,0,0,0,0,1,0,2.20298352,4,1.933575678,2,"pindamonhangaba","Sim",1,"SP","Pindamonhangaba","pindamonhangaba",315582700.04,19.5699313293372,2101.61492281669
"4721","SPpiracaia",353860,"Não","Feminino","62",1,"Não","Feminino","33",1,"3538600",25384,22815,0.739,"SP","Piracaia",6.71590446267204,4.12438868357048,"São Paulo","Bragança Paulista",1,0.310850439882698,0,587.095307917889,0.0439882697947214,0.310850439882698,0,587.095307917889,0.0439882697947214,1,1,0,0,0,0,1,0,0,0,0,1,0,3.114683821,5,1.993312813,2,"piracaia","Sim",1,"SP","Piracaia","piracaia",59430698.64,17.9003214629527,2341.26609832966
"4722","SPpiracicaba",353870,"Não","Masculino","62",1,"Sim","Masculino","58",1,"3538709",369919,365440,0.785,"SP","Piracicaba",6.65003322277318,4.92884661866325,"São Paulo","Piracicaba",0,0.352916491817037,0,3079.30717582879,0.0281158203944608,0.352916491817037,0,3079.30717582879,0.0281158203944608,1,1,0,1,1,0,0,0,1,1,0,0,0,2.572175348,5,1.274622885,6,"piracicaba","Sim",1,"SP","Piracicaba","piracicaba",1021016062.55,20.7440641081795,2760.10711142169
"4727","SPpirapozinho",353920,"Não","Masculino","62",1,"Não","Masculino","45",1,"3539202",25086,24964,0.776,"SP","Pirapozinho",6.70166548223375,6.24972424551147,"São Paulo","Presidente Prudente",0,0.186457311089303,0.0235525024533857,970.005888125613,0.0186457311089303,0.186457311089303,0.0235525024533857,970.005888125613,0.0186457311089303,1,1,0,0,0,0,1,0,1,1,0,0,0,2.812065857,4,1.999966907,2,"pirapozinho","Não",0,"SP","Pirapozinho","pirapozinho",46664737.8,17.6584993581941,1860.19045682851
"4728","SPpirassununga",353930,"Não","Feminino","41",1,"Sim","Masculino","51",1,"3539301",70869,70912,0.801,"SP","Pirassununga",6.5413474091275,5.25038683279049,"São Paulo","Pirassununga",0,0.26208829712684,0.000700770847932726,19.9530483531885,0.0329362298528381,0.26208829712684,0.000700770847932726,19.9530483531885,0.0329362298528381,1,1,0,1,1,0,0,0,1,1,0,0,0,2.626609409,5,1.629023793,3,"pirassununga","Sim",1,"SP","Pirassununga","pirassununga",138950434.67,18.7496278423955,1960.66594237255
"4731","SPplanalto",353960,"Não","Masculino","30",1,"Sim","Masculino","42",0,"3539608",4583,4247,0.719,"SP","Planalto",6.43147599896873,6.08495489019532,"São Paulo","São José do Rio Preto",0,0.194312796208531,0,0.943127962085308,0.0568720379146919,0.194312796208531,0,0.943127962085308,0.0568720379146919,1,1,0,1,1,0,0,0,1,1,0,0,0,1.913121142,2,2.84585905,3,"planalto","Sim",1,"SP","Planalto","planalto",15505405.46,16.5566992604489,3383.24360898975
"4733","SPpoa",353980,"Sim","Masculino","53",0,"Não","Masculino","49",0,"3539806",107556,111016,0.771,"SP","Poá",6.77690600055714,3.39282913199164,"São Paulo","Mogi das Cruzes",1,0.275599765944997,0,2.80690462258631,0.191925102399064,0.275599765944997,0,2.80690462258631,0.191925102399064,1,1,0,0,0,0,1,0,0,0,0,1,0,4.400718205,7,3.364582769,6,"poa","Sim",1,"SP","Poa","poa",266133372.42,19.3995081411621,2474.37030402767
"4735","SPpompeia",354000,"Sim","Masculino","55",1,"Não","Masculino","51",1,"3540002",20235,19998,0.786,"SP","Pompéia",6.60955137907077,5.9817171956531,"São Paulo","Marília",0,0.191228070175439,0.0508771929824561,0.789473684210526,0.0649122807017544,0.191228070175439,0.0508771929824561,0.789473684210526,0.0649122807017544,1,1,0,0,0,0,1,0,0,0,0,1,0,1.626908694,2,2.937036938,4,"pompeia","Sim",1,"SP","Pompeia","pompeia",56385856.06,17.8477289059399,2786.55083073882
"4737","SPpontal",354020,"Não","Masculino","45",0,"Não","Masculino","41",1,"3540200",41840,38409,0.725,"SP","Pontal",6.36835869822811,5.75447558897172,"São Paulo","Ribeirão Preto",0,0.250329380764163,0,0.91304347826087,0.0869565217391304,0.250329380764163,0,0.91304347826087,0.0869565217391304,0,1,0,0,0,0,1,0,0,0,0,1,0,1.918019074,3,2.227150136,3,"pontal","Não",0,"SP","Pontal","pontal",67772803.26,18.0316715405773,1619.80887332696
"4742","SPporto feliz",354060,"Não","Masculino","52",1,"Sim","Masculino","43",1,"3540606",49404,47774,0.758,"SP","Porto Feliz",6.71880781929579,4.58394654953646,"São Paulo","Sorocaba",1,0.295343137254902,0,908.332107843137,0.0643382352941176,0.295343137254902,0,908.332107843137,0.0643382352941176,1,1,1,0,1,0,0,1,0,1,0,0,0,2.879229773,4,1.735135315,2,"porto feliz","Sim",1,"SP","Porto Feliz","porto feliz",150820946.62,18.8316039072076,3052.80840863088
"4745","SPpotirendaba",354080,"Sim","Feminino","46",1,"Não","Feminino","42",1,"3540804",15720,15003,0.747,"SP","Potirendaba",6.40488129033709,5.98227242873907,"São Paulo","São José do Rio Preto",0,0.250501002004008,0,388.164328657315,0.0541082164328657,0.250501002004008,0,388.164328657315,0.0541082164328657,0,1,0,0,0,0,1,0,0,0,0,1,0,1.982637621,2,2.168445691,3,"potirendaba","Sim",1,"SP","Potirendaba","potirendaba",44061148.45,17.6010889645911,2802.87203880407
