"","code_merge","code_muni","code_muni2","IDHM","UF.x","municipio.x","Nome_UF","log_to_brasilia","log_to_capital","metropolitano","pop_2008","inova5","pop_2008.1","bur_consel_2008","cand_reelec_2008","cand_sex_2008","cand_esc_2008","cand_age_2008","bur_escol_2008","bur_terc_2008","bur_espel_2008","bur_polit_2008","alinhamento_estadual_2008","alinhamento_federal_2008","alinhamento_ambos_2008","n_alinhado_2008","UF.y","MUNICIPIO","municipio.y","rec_orcamento_2008","log_orcamento_2008","iqb_pcr_2008","iqb_factor_2008"
"1678","PIjoaquim pires",220540,"2205409",0.522,"PI","joaquim pires","Piauí",7.31439303260605,5.23708005707685,0,14175,0,14175,0,"Sim","Masculino",0,"49",0.174129353233831,0.0773480662983425,0.450248756218905,0.121546961325967,1,1,1,0,"PI","Joaquim Pires","joaquim pires","12088173.95",16.3077381731356,0.0701499454355819,0.712997727327205
"1679","PIjoca marques",220545,"2205458",0.504,"PI","joca marques","Piauí",7.30954029050054,5.21422898616575,0,5500,0,5500,0,"Não","Masculino",0,"61",0.0846905537459283,0.105263157894737,0.433224755700326,0.0676691729323308,0,0,0,1,"PI","Joca Marques","joca marques","6156100.1",15.6329540343675,0.0754696797540106,0.673531572112467
"1680","PIlagoa alegre",220555,"2205557",0.55,"PI","lagoa alegre","Piauí",7.22992573089249,4.19960507287959,0,8090,0,8090,0,"Não","Feminino",1,"45",0.401606425702811,0,0.8714859437751,0.147465437788018,0,0,0,1,"PI","Lagoa Alegre","lagoa alegre","8539468.91",15.9602093753064,0.0454786330282469,0.828878105925691
"1681","PIlandri sales",220560,"2205607",0.584,"PI","landri sales","Piauí",6.94891641598708,5.60690439967971,0,5746,0,5746,0,"Não","Masculino",1,"32",0.200704225352113,0,0.823943661971831,0.106837606837607,0,0,0,1,"PI","Landri Sales","landri sales","5823901.09",15.5774808855414,0.0638220109103381,0.729841729058168
"1682","PImadeiro",220585,"2205854",0.563,"PI","madeiro","Piauí",7.30696754542454,5.20186153073041,0,7902,0,7902,0,"Sim","Feminino",0,"40",0.298295454545455,0.00946372239747634,0.900568181818182,0.0662460567823344,0,0,0,1,"PI","Madeiro","madeiro","7484047.22",15.8282842758164,0.0491823715327467,0.786207595548556
"1683","PImarcos parente",220600,"2206001",0.59,"PI","marcos parente","Piauí",6.96446637056618,5.54588032240299,0,4318,0,4318,0,"Não","Masculino",1,"78",0.126262626262626,0,0.858585858585859,0.147058823529412,0,0,0,1,"PI","Marcos Parente","marcos parente","4968093.71",15.418546765139,0.0760830373648231,0.685471996230963
"1684","PImiguel alves",220620,"2206209",0.539,"PI","miguel alves","Piauí",7.24693812429632,4.63618423951726,0,33104,0,33104,0,"Não","Masculino",0,"40",0.184864864864865,0,0.52972972972973,0.0142857142857143,0,0,0,1,"PI","Miguel Alves","miguel alves","24968166.23",17.0331122206325,0.0564358240875531,0.734436691383185
"1685","PImonsenhor gil",220640,"2206407",0.615,"PI","monsenhor gil","Piauí",7.15131303524667,4.04340208348453,0,10616,0,10616,1,"Sim","Masculino",1,"56",0.288690476190476,0.0204778156996587,0.87202380952381,0.0750853242320819,0,0,0,1,"PI","Monsenhor Gil","monsenhor gil","10026726.63",16.1207647487456,0.0513980138301234,0.779839970165264
"1686","PImurici dos portelas",220669,"2206696",0.53,"PI","murici dos portelas","Piauí",7.33018238230153,5.35611446527425,0,7877,0,7877,0,"Sim","Feminino",0,"48",0.0767326732673267,0.00847457627118644,0.584158415841584,0.0847457627118644,0,0,0,1,"PI","Murici dos Portelas","murici dos portelas","6810391.3",15.7339601360932,0.0756456195491264,0.668210752338069
"1687","PInova santa rita",220795,"2207959",0.554,"PI","nova santa rita","Piauí",6.97325271521364,5.8391871116624,0,4407,0,4407,0,"Não","Masculino",0,"36",0.124629080118694,0.0864197530864197,0.480712166172107,0.141975308641975,1,1,1,0,"PI","Nova Santa Rita","nova santa rita","5614253.22",15.5408191399812,0.0779032609155966,0.684258674532087
"1688","PIoeiras",220700,"2207009",0.634,"PI","oeiras","Piauí",7.05646834460226,5.42802897306969,0,36082,0,36082,0,"Não","Masculino",1,"62",0.236871508379888,0.00277777777777778,0.804469273743017,0.151388888888889,0,0,0,1,"PI","Oeiras","oeiras","24502598.7",17.0142897392777,0.0642695931709903,0.742467202179452
"1689","PIpadre marcos",220720,"2207207",0.541,"PI","padre marcos","Piauí",7.09773907238914,5.79261718835669,0,7551,1,7551,0,"Sim","Masculino",0,"48",0.202166064981949,0.160377358490566,0.382671480144404,0.235849056603774,0,0,0,1,"PI","Padre Marcos","padre marcos","6776030.3",15.7289019869687,0.0803856370874656,0.710712689900117
"1690","PIpaes landim",220730,"2207306",0.575,"PI","paes landim","Piauí",6.98731479301335,5.72041013242606,0,4517,0,4517,0,"Não","Masculino",1,"43",0.0821529745042493,0.0625,0.634560906515581,0.129464285714286,0,0,0,1,"PI","Paes Landim","paes landim","5166360.81",15.4576790934046,0.0808013373629021,0.66415963349838
"1691","PIpalmeirais",220750,"2207504",0.562,"PI","palmeirais","Piauí",7.10025816304984,4.63463189613771,0,14117,0,14117,0,"Não","Masculino",0,"48",0.152487961476726,0.0436046511627907,0.552166934189406,0.491279069767442,0,0,0,1,"PI","Palmeirais","palmeirais","12894407.46",16.3723042450979,0.108271752678769,0.650813844298374
"1692","PIpaulistana",220780,"2207801",0.6,"PI","paulistana","Piauí",7.02488032043003,5.95480056273639,0,20416,0,20416,0,"Sim","Masculino",1,"50",0.276051188299817,0.0719794344473008,0.711151736745887,0.143958868894602,0,0,0,1,"PI","Paulistana","paulistana","18737603.49",16.7460429445265,0.0608889619978043,0.7630573163033
"1693","PIpedro ii",220790,"2207900",0.571,"PI","pedro ii","Piauí",7.27733756364647,5.11277061439839,0,37727,0,37727,0,"Sim","Masculino",0,"52",0.109519797809604,0.0388888888888889,0.75821398483572,0.133333333333333,0,0,0,1,"PI","Pedro II","pedro ii","26447007.13",17.0906535578815,0.0775530582513656,0.678173255807004
"1694","PIpedro laurentino",220793,"2207934",0.562,"PI","pedro laurentino","Piauí",6.96078406652986,5.81752773984842,0,2394,0,2394,0,"Sim","Masculino",1,"35",0.146464646464646,0,0.737373737373737,0.253424657534247,0,0,0,1,"PI","Pedro Laurentino","pedro laurentino","4751486.33",15.3739680386432,0.084349229430632,0.681232506593532
"1695","PIpicos",220800,"2208007",0.698,"PI","picos","Piauí",7.08714754960351,5.58274414627915,0,72477,1,72477,0,"Sim","Masculino",0,"52",0.18733153638814,0.0927936821322804,0.45507637017071,0.487660414610069,0,0,0,1,"PI","Picos","picos","69690639.18",18.0595765651333,0.105254689838584,0.668862925460209
"1696","PIpio ix",220820,"2208205",0.564,"PI","pio ix","Piauí",7.15191640551882,5.74767176022592,0,17615,1,17615,0,"Não","Masculino",0,"59",0.202054794520548,0.0833333333333333,0.698630136986301,0.142156862745098,0,0,0,1,"PI","Pio IX","pio ix","15031127.99",16.525633808148,0.0692275917423941,0.724612779149687
"1697","PIpiracuruca",220830,"2208304",0.596,"PI","piracuruca","Piauí",7.30186954264231,5.17643217855791,0,26361,0,26361,0,"Não","Masculino",0,"40",0.185970636215334,0,0.750407830342578,0.332608695652174,0,0,0,1,"PI","Piracuruca","piracuruca","20742209.61",16.8476812936636,0.0877799668688677,0.690824265449065
"1698","PIpiripiri",220840,"2208403",0.635,"PI","piripiri","Piauí",7.27619672531779,4.97935100405649,0,61975,1,61975,0,"Não","Masculino",1,"61",0.195210449927431,0.0481586402266289,0.768505079825834,0.198300283286119,0,0,0,1,"PI","Piripiri","piripiri","41540364.16",17.5421761428639,0.0746678812904622,0.713687664381214
"1699","PIporto",220850,"2208502",0.549,"PI","porto","Piauí",7.27222476638678,4.89320219720416,0,11824,0,11824,0,"Não","Masculino",1,"51",0.13135593220339,0,0.63135593220339,0.181208053691275,0,0,0,1,"PI","Porto","porto","11222209.98",16.2334054065776,0.0788919309085189,0.683385278979706
"1700","PIqueimada nova",220865,"2208650",0.515,"PI","queimada nova","Piauí",6.9737957965581,6.03313418227937,0,9642,0,9642,0,"Não","Masculino",0,"47",0.179389312977099,0,0.610687022900763,0.125,0,0,0,1,"PI","Queimada Nova","queimada nova","9306851.97",16.0462614578087,0.0679896791297945,0.716214762061804
"1701","PIriacho frio",220885,"2208858",0.541,"PI","riacho frio","Piauí",6.56054964499118,6.41027356130773,0,5025,0,5025,0,"Não","Masculino",1,"53",0.11128526645768,0.132183908045977,0.272727272727273,0.160919540229885,0,0,0,1,"PI","Riacho Frio","riacho frio","6754331.71",15.7256945918398,0.0823948146543172,0.674110863575708
"1702","PIsanta cruz dos milagres",220915,"2209153",0.577,"PI","santa cruz dos milagres","Piauí",7.1596806317218,4.81088269557262,0,3448,0,3448,0,"Não","Masculino",1,"52",0.213953488372093,0,0.846511627906977,0.0989010989010989,0,0,0,1,"PI","Santa Cruz dos Milagres","santa cruz dos milagres","5013587.09",15.4276622028933,0.0615628756807285,0.737846721339929
"1703","PIsanta luz",220930,"2209302",0.588,"PI","santa luz","Piauí",6.76144544588402,6.11816327515336,0,5432,0,5432,0,"Sim","Masculino",1,"59",0.124555160142349,0.0601092896174863,0.651245551601424,0.0819672131147541,0,0,0,1,"PI","Santa Luz","santa luz","6520180.29",15.690412585361,0.0713276944018828,0.692875402704033
"1704","PIsigefredo pacheco",221065,"2210656",0.581,"PI","sigefredo pacheco","Piauí",7.23310878815493,4.78782502057217,0,9779,0,9779,0,"Sim","Masculino",0,"39",0.262086513994911,0.00643086816720257,0.791348600508906,0.186495176848875,0,0,0,1,"PI","Sigefredo Pacheco","sigefredo pacheco","8021565.07",15.8976441066895,0.0650241354357432,0.750686510721231
"1705","PIsussuapara",221093,"2210938",0.586,"PI","sussuapara","Piauí",7.09415185492923,5.59076307484884,0,5696,0,5696,0,"Não","Masculino",0,"61",0.328571428571429,0.0338983050847458,0.842857142857143,0.0734463276836158,0,0,0,1,"PI","Sussuapara","sussuapara","5729999.7",15.5612260363349,0.047129888080273,0.800680854052876
"1706","PIteresina",221100,"2211001",0.751,"PI","teresina","Piauí",7.18085402983416,0,0,793915,0,793915,1,"Sim","Masculino",1,"60",0.420627666057282,0.000189537528430629,0.803778184034125,0.169446550416983,0,0,0,1,"PI","Teresina","teresina","948643164.8",20.6705432740621,0.0455392459507534,0.835735065824092
"1707","PIvera mendes",221150,"2211506",0.503,"PI","vera mendes","Piauí",7.04602044957917,5.7533976951984,0,3187,0,3187,0,"Sim","Masculino",0,"63",0.204545454545455,0,0.738636363636364,0.230769230769231,0,0,0,1,"PI","Vera Mendes","vera mendes","5612731.68",15.540548089468,0.0756455223835722,0.714639339955539
"1708","PIwall ferraz",221170,"2211704",0.544,"PI","wall ferraz","Piauí",7.05131001959599,5.55292082448052,0,4580,0,4580,0,"Não","Masculino",0,"40",0.270935960591133,0.0826446280991736,0.596059113300493,0.512396694214876,0,0,0,1,"PI","Wall Ferraz","wall ferraz","5617649.66",15.5414239244313,0.0981436992608613,0.709114991119968
"1709","PRagudos do sul",410030,"4100301",0.66,"PR","agudos do sul","Paraná",7.0431075128686,4.14519609237953,0,8601,0,8601,1,"Não","Masculino",0,"69",0.282945736434109,0,0.802325581395349,0.14975845410628,0,0,0,1,"PR","Agudos do Sul","agudos do sul","8956414.15",16.0078804983739,0.0589117372306639,0.766733942578566
"1710","PRalto piquiri",410070,"4100707",0.676,"PR","alto piquiri","Paraná",6.98724090843949,6.10655507232032,0,10448,0,10448,1,"Não","Masculino",1,"40",0.420245398773006,0,0.95398773006135,0.0482315112540193,0,0,0,1,"PR","Alto Piquiri","alto piquiri","12423450.19",16.3350963889679,0.0335946139098714,0.852364914610911
"1711","PRalvorada do sul",410080,"4100806",0.708,"PR","alvorada do sul","Paraná",6.74743393302785,5.87273731583918,0,9262,0,9262,0,"Sim","Masculino",1,"44",0.244318181818182,0.00293255131964809,0.96875,0.0263929618768328,0,0,0,1,"PR","Alvorada do Sul","alvorada do sul","14023557.1",16.4562491235101,0.0510884105801578,0.763696764960406
"1712","PRanahy",410105,"4101051",0.695,"PR","anahy","Paraná",7.02552942571013,5.9882343355877,0,2937,0,2937,0,"Não","Masculino",1,"43",0.25,0.0101010101010101,0.868421052631579,0.131313131313131,0,0,0,1,"PR","Anahy","anahy","6259603.48",15.6496273992171,0.0610053205818505,0.752003908549927
"1713","PRantonina",410120,"4101200",0.687,"PR","antonina","Paraná",6.98099644699825,4.03140476244823,0,17891,0,17891,0,"Não","Masculino",1,"55",0.12317880794702,0,0.913907284768212,0.0942028985507246,0,0,0,1,"PR","Antonina","antonina","22284557.07",16.9194044884641,0.0712012817603938,0.691202520964026
"1714","PRapucarana",410140,"4101408",0.748,"PR","apucarana","Paraná",6.84558195855085,5.71788259903498,0,120133,1,120133,1,"Não","Masculino",1,"46",0.328263002944063,0,0.814033366045142,0.12537673297167,0,0,0,1,"PR","Apucarana","apucarana","124900192.5",18.6430255163276,0.0514579088020256,0.793730218376275
"1715","PRarapongas",410150,"4101507",0.748,"PR","arapongas","Paraná",6.82954505794558,5.7428749744623,0,101467,0,101467,1,"Sim","Masculino",1,"52",0.282785134557881,0,0.877829987184964,0.139172749391727,0,0,0,1,"PR","Arapongas","arapongas","99892370.96",18.4196038739359,0.0578831819146449,0.768119737370913
"1716","PRarapoti",410160,"4101606",0.723,"PR","arapoti","Paraná",6.85898511461271,5.02315657464993,0,26730,0,26730,1,"Sim","Masculino",1,"66",0.203324808184143,0,0.879795396419437,0.0494186046511628,0,0,0,1,"PR","Arapoti","arapoti","39988406.53",17.5041001333174,0.0578543053198526,0.739177853160584
"1717","PRararuna",410170,"4101705",0.704,"PR","araruna","Paraná",6.93174520572223,5.90167659171696,0,12984,0,12984,1,"Não","Masculino",0,"56",0.309756097560976,0.00293255131964809,0.831707317073171,0.093841642228739,0,0,0,1,"PR","Araruna","araruna","14004936.48",16.454920431143,0.0504729580370953,0.788428916081449
"1718","PRassis chateaubriand",410200,"4102000",0.729,"PR","assis chateaubriand","Paraná",7.02446218025801,6.09302786251742,0,33077,0,33077,1,"Sim","Feminino",0,"56",0.186548223350254,0,0.810913705583756,0.123630672926448,0,0,0,1,"PR","Assis Chateaubriand","assis chateaubriand","36077279.58",17.4011738506486,0.0670575604942499,0.720134859232345
"1719","PRastorga",410210,"4102109",0.747,"PR","astorga","Paraná",6.82047477487196,5.84067072671832,0,25042,0,25042,1,"Sim","Masculino",1,"53",0.192771084337349,0,0.887550200803213,0.126696832579186,0,0,0,1,"PR","Astorga","astorga","29048954.79",17.1844930609247,0.0666680817636028,0.722951526076087
"1720","PRatalaia",410220,"4102208",0.736,"PR","atalaia","Paraná",6.83138166527673,5.93714034837738,0,3682,0,3682,1,"Sim","Masculino",1,"43",0.311320754716981,0,0.962264150943396,0.0392156862745098,0,0,0,1,"PR","Atalaia","atalaia","5854458.44",15.5827140554328,0.0448262235794067,0.796863385851387
"1721","PRbalsa nova",410230,"4102307",0.696,"PR","balsa nova","Paraná",7.00711180672226,3.69759139471596,0,11118,0,11118,1,"Não","Masculino",0,"68",0.146428571428571,0,0.358928571428571,1.78606965174129,0,0,0,1,"PR","Balsa Nova","balsa nova","19836166.63",16.803017426939,0.235859938586829,0.468456889518482
"1722","PRbandeirantes",410240,"4102406",0.727,"PR","bandeirantes","Paraná",6.7500834070279,5.63703707570973,0,33089,0,33089,0,"Não","Masculino",1,"45",0.260188087774295,0,0.726227795193312,0.133812949640288,0,1,0,0,"PR","Bandeirantes","bandeirantes","30542643.21",17.2346344031255,0.0598683048043803,0.757090013809551
"1723","PRbarbosa ferraz",410250,"4102505",0.696,"PR","barbosa ferraz","Paraná",6.91923908692342,5.75984769858915,0,14017,0,14017,0,"Não","Masculino",0,"46",0.343115124153499,0,0.774266365688488,0.151603498542274,0,0,0,1,"PR","Barbosa Ferraz","barbosa ferraz","17226668.29",16.6619692230043,0.0523975274046715,0.797827913747917
"1724","PRbela vista da caroba",410275,"4102752",0.681,"PR","bela vista da caroba","Paraná",7.14755140333789,6.09375034064873,0,4210,0,4210,0,"Sim","Masculino",1,"50",0.127450980392157,0,0.799019607843137,0.251533742331288,0,1,0,0,"PR","Bela Vista da Caroba","bela vista da caroba","7044186.81",15.7677132686895,0.086278447172668,0.671588294825101
"1725","PRbituruna",410290,"4102901",0.667,"PR","bituruna","Paraná",7.10153592886499,5.49046548415973,0,16716,0,16716,0,"Não","Masculino",0,"54",0.177595628415301,0,0.866120218579235,0.154574132492114,0,0,0,1,"PR","Bituruna","bituruna","26315428.22",17.0856659494858,0.0711128030219082,0.711174812038848
"1726","PRboa vista da aparecida",410305,"4103057",0.67,"PR","boa vista da aparecida","Paraná",7.10268040934231,6.0288085002484,0,7972,0,7972,0,"Sim","Masculino",1,"53",0.206303724928367,0.00335570469798658,0.853868194842407,0.120805369127517,0,0,0,1,"PR","Boa Vista da Aparecida","boa vista da aparecida","12185159.05",16.3157292978902,0.0646627000335166,0.730778814536238
"1727","PRbom jesus do sul",410315,"4103156",0.697,"PR","bom jesus do sul","Paraná",7.1687570772524,6.08927160711089,0,3907,0,3907,1,"Sim","Masculino",1,"39",0.29608938547486,0,0.849162011173184,0.177631578947368,0,0,0,1,"PR","Bom Jesus do Sul","bom jesus do sul","8645104.33",15.9725037452742,0.060204249255916,0.769712929342957
"1728","PRbom sucesso",410320,"4103206",0.686,"PR","bom sucesso","Paraná",6.87584140573661,5.75618515344925,0,6634,0,6634,0,"Não","Masculino",1,"45",0.269503546099291,0,0.964539007092199,0.0367647058823529,0,0,0,1,"PR","Bom Sucesso","bom sucesso","9263365.26",16.0415779596081,0.0492380149099563,0.7754155762763
"1729","PRbraganey",410335,"4103354",0.701,"PR","braganey","Paraná",7.03965158558178,5.97487774350358,0,6213,0,6213,0,"Não","Masculino",0,"39",0.427860696517413,0,0.676616915422886,0.227941176470588,0,0,0,1,"PR","Braganey","braganey","8577436.36",15.964645634276,0.0505119192853642,0.831386003559191
"1730","PRcafeara",410340,"4103404",0.693,"PR","cafeara","Paraná",6.77428102758217,5.95014763847127,0,2821,0,2821,0,"Sim","Masculino",0,"47",0.248554913294798,0.00591715976331361,0.976878612716763,0.0177514792899408,0,0,0,1,"PR","Cafeara","cafeara","6384080.79",15.6693180731069,0.0498365828658228,0.767066934317102
"1731","PRcafezal do sul",410347,"4103479",0.692,"PR","cafezal do sul","Paraná",6.98015035639749,6.13294240775731,0,4348,0,4348,1,"Sim","Masculino",1,"43",0.282926829268293,0,0.824390243902439,0.21301775147929,0,1,0,0,"PR","Cafezal do Sul","cafezal do sul","8355854.8",15.9384730247723,0.0651672185597934,0.757942640311863
"1732","PRcambira",410380,"4103800",0.725,"PR","cambira","Paraná",6.85417516127988,5.73850591071459,0,7106,0,7106,0,"Não","Feminino",0,"48",0.255813953488372,0.00395256916996047,0.840531561461794,0.075098814229249,0,0,0,1,"PR","Cambira","cambira","10081879.72",16.126250283381,0.0546489735043817,0.762912621129372
"1733","PRcampina da lagoa",410390,"4103909",0.704,"PR","campina da lagoa","Paraná",7.00618785176726,5.90604281505399,0,16329,0,16329,1,"Não","Feminino",0,"39",0.0927694406548431,0,0.916780354706685,0.0907738095238095,0,0,0,1,"PR","Campina da Lagoa","campina da lagoa","17346421.93",16.6688968142706,0.0742467395768139,0.67583432407189
"1734","PRcampina grande do sul",410400,"4104006",0.718,"PR","campina grande do sul","Paraná",6.97136837204321,3.24882290123615,0,36644,0,36644,1,"Não","Masculino",0,"55",0.241289198606272,0.0505166475315729,0.758710801393728,0.0826636050516648,0,0,0,1,"PR","Campina Grande do Sul","campina grande do sul","42474029.28",17.564403371347,0.0581668851864243,0.753719276290407
"1735","PRcampo bonito",410405,"4104055",0.681,"PR","campo bonito","Paraná",7.05247880536077,5.93163492169815,0,4458,0,4458,1,"Não","Masculino",1,"46",0.357466063348416,0,0.941176470588235,0.0480769230769231,0,0,0,1,"PR","Campo Bonito","campo bonito","8567002.7",15.963428486109,0.0405664066935338,0.819676417062088
